Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total attempt_Total,total attempts ibox_Total,total duels won_Total,total effective clearance_Total,total interception_Total,total mins played,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total won tackle_Total,total assists_Total,total att assist_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total goals_Total,total won contest_Total,total accurate cross_Total,total big chances saved_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total attempt_p90,total attempts ibox_p90,total duels won_p90,total effective clearance_p90,total interception_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total won tackle_p90,total assists_p90,total att assist_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total goals_p90,total won contest_p90,total accurate cross_p90,total big chances saved_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total interception_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won tackle_TotalPR,total assists_TotalPR,total att assist_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total goals_TotalPR,total won contest_TotalPR,total accurate cross_TotalPR,total big chances saved_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total duels won_p90PR,total effective clearance_p90PR,total interception_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won tackle_p90PR,total assists_p90PR,total att assist_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total goals_p90PR,total won contest_p90PR,total accurate cross_p90PR,total big chances saved_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Olympique Marseille,27xvwccz8kpmqsefjv2b2sc0o,bt2h27b7sfmsa5w6tnfp7lw4p,A. Harit,Amine Harit,29,Midfielder,Morocco,Midfielder,44.0,112.0,5.0,155.0,0.0,5.0,3.0,23.0,1.0,6.0,416.0,2.0,18.0,9.0,4.0,1.0,9.0,2.0,2.0,12.0,13.0,0.0,8.0,1.0,0.0,85.16,62.5,10.0,66.67,40.0,50.0,0.0,66.67,0.3286222116800015,0.7832270621568687,3.0,21.0,0.5872582699999999,8.0,13.0,14.0,0.5891785699999998,69.0,9.51923076923077,24.23076923076924,1.0817307692307694,33.53365384615385,0.0,1.0817307692307694,0.6490384615384616,4.975961538461539,0.2163461538461538,1.2980769230769231,0.4326923076923077,3.8942307692307696,1.9471153846153848,0.8653846153846154,0.2163461538461538,1.9471153846153848,0.4326923076923077,0.4326923076923077,2.5961538461538463,2.8125000000000004,0.0,1.7307692307692308,0.2163461538461538,0.0,85.16,62.5,10.0,66.67,40.0,50.0,0.0,66.67,0.0710961515653849,0.169448162485861,0.6490384615384616,4.543269230769231,0.1270510680288461,1.7307692307692308,2.8125000000000004,3.028846153846154,0.1274665175480769,14.927884615384617,CM/AM,48,90,50,79,15,60,65,85,25,90,71,96,94,62,69,79,56,67,94,96,35,96,40,50,62,46,29,79,73,75,17,65,38,79,77,96,96,96,73,52,79,75,33,62,29,42,15,38,46,71,21,79,67,83,88,54,62,54,46,62,79,79,35,88,33,50,62,46,29,79,73,75,17,65,33,58,67,88,92,88,50,33,50,50,Ligue 1
Olympique Marseille,27xvwccz8kpmqsefjv2b2sc0o,e0cy0gwf04lohf0xjef0af8fe,Igor Paixão,Igor Guilherme Barbosa da Paixão,26,Attacker,Brazil,Striker,19.0,81.0,8.0,99.0,3.0,4.0,3.0,18.0,1.0,0.0,280.0,2.0,13.0,6.0,1.0,0.0,4.0,1.0,0.0,18.0,20.0,0.0,7.0,1.0,0.0,86.09,80.0,11.11,38.89,50.0,39.13,50.0,50.0,0.3278434549520118,0.250952372622344,1.0,25.0,0.72612388,6.0,5.0,6.0,0.1845922599999999,26.0,6.107142857142857,26.035714285714285,2.571428571428571,31.82142857142857,0.9642857142857144,1.2857142857142856,0.9642857142857144,5.785714285714286,0.3214285714285714,0.0,0.6428571428571428,4.178571428571429,1.9285714285714288,0.3214285714285714,0.0,1.2857142857142856,0.3214285714285714,0.0,5.785714285714286,6.428571428571429,0.0,2.25,0.3214285714285714,0.0,86.09,80.0,11.11,38.89,50.0,39.13,50.0,50.0,0.1053782533774323,0.0806632626286105,0.3214285714285714,8.035714285714285,0.2333969614285714,1.9285714285714288,1.6071428571428572,1.9285714285714288,0.0593332264285713,8.357142857142858,LW,54,93,93,79,75,25,29,79,39,14,46,46,68,29,25,50,21,14,100,100,32,86,46,54,93,82,43,36,86,43,68,36,29,29,25,86,86,79,61,50,21,64,50,93,100,86,86,21,29,79,43,14,50,50,64,36,25,57,14,14,100,100,32,93,43,54,93,82,43,36,86,43,68,36,21,29,14,93,93,79,64,57,29,64,Ligue 1
Olympique Marseille,27xvwccz8kpmqsefjv2b2sc0o,e5xxqwz0sdlwkkmp8bgs1k6w9,T. Weah,Timothy Weah,26,Attacker,USA,Striker,103.0,135.0,10.0,236.0,4.0,5.0,2.0,21.0,15.0,3.0,437.0,2.0,5.0,5.0,5.0,0.0,5.0,3.0,1.0,3.0,4.0,0.0,2.0,2.0,1.0,87.41,45.45,25.0,66.67,40.0,56.76,57.14,50.0,0.2845799781562423,0.4784228621400757,3.0,21.0,0.5195789400000002,14.0,25.0,33.0,0.8949583799999996,108.0,21.212814645308924,27.803203661327235,2.059496567505721,48.60411899313502,0.8237986270022883,1.0297482837528604,0.4118993135011441,4.324942791762014,3.0892448512585813,0.6178489702517163,0.4118993135011441,1.0297482837528604,1.0297482837528604,1.0297482837528604,0.0,1.0297482837528604,0.6178489702517163,0.205949656750572,0.6178489702517163,0.8237986270022883,0.0,0.4118993135011441,0.4118993135011441,0.205949656750572,87.41,45.45,25.0,66.67,40.0,56.76,57.14,50.0,0.0586091488193634,0.0985310242393748,0.6178489702517163,4.324942791762014,0.1070071043478261,2.883295194508009,5.148741418764303,6.796338672768879,0.184316371167048,22.242562929061787,RW,100,100,75,100,92,17,17,83,100,75,17,17,42,83,25,42,42,33,17,17,33,25,25,100,100,17,58,100,67,100,67,58,17,33,25,67,50,100,100,100,67,100,100,83,67,100,83,17,17,50,100,83,17,17,33,83,25,33,33,33,17,17,33,17,17,100,100,17,58,100,67,100,67,58,17,17,17,67,17,83,83,83,33,83,Ligue 1
Paris FC,8v00fx2zwhiwm05tqqkt122p5,4ho3e7wi6z5tq8g87l8tjtwtm,L. Koleosho,Luca Koleosho,22,Attacker,Italy,Striker,22.0,47.0,4.0,69.0,0.0,10.0,7.0,11.0,1.0,2.0,291.0,3.0,17.0,2.0,4.0,1.0,4.0,3.0,2.0,7.0,9.0,0.0,3.0,0.0,0.0,76.67,80.0,0.0,42.86,30.0,32.35,0.0,66.67,0.9176973527588452,0.3936194749776158,5.0,13.0,0.43185465,4.0,9.0,11.0,0.46316287,25.0,6.804123711340206,14.536082474226804,1.2371134020618555,21.34020618556701,0.0,3.09278350515464,2.164948453608248,3.402061855670103,0.3092783505154639,0.6185567010309279,0.9278350515463918,5.257731958762887,0.6185567010309279,1.2371134020618555,0.3092783505154639,1.2371134020618555,0.9278350515463918,0.6185567010309279,2.164948453608248,2.783505154639175,0.0,0.9278350515463918,0.0,0.0,76.67,80.0,0.0,42.86,30.0,32.35,0.0,66.67,0.2838239235336635,0.1217379819518399,1.5463917525773196,4.020618556701031,0.133563293814433,1.2371134020618555,2.783505154639175,3.402061855670103,0.1432462484536082,7.731958762886598,LW,64,57,71,50,14,64,75,18,39,54,61,57,18,82,75,50,61,61,39,54,32,46,21,54,50,82,21,46,43,14,14,71,71,43,68,79,79,61,89,86,71,57,64,50,71,64,14,64,64,7,29,57,57,71,14,93,71,43,64,64,43,50,32,50,21,54,50,82,21,46,43,14,14,71,79,50,79,71,71,43,93,86,57,57,Ligue 1
Paris FC,8v00fx2zwhiwm05tqqkt122p5,5l02insq2xjtf3dhna970modl,I. Kebbal,Ilan Kebbal,28,Midfielder,Algeria,Midfielder,85.0,112.0,6.0,193.0,1.0,11.0,5.0,23.0,2.0,2.0,405.0,4.0,22.0,8.0,3.0,1.0,10.0,6.0,4.0,12.0,13.0,1.0,6.0,4.0,0.0,84.65,50.0,25.0,50.0,36.36,40.35,14.29,37.5,0.8952471322413421,0.7720272997358532,9.0,15.0,0.40656141,7.0,10.0,13.0,0.77600129,76.0,18.88888888888889,24.88888888888889,1.3333333333333333,42.888888888888886,0.2222222222222222,2.4444444444444446,1.1111111111111112,5.111111111111111,0.4444444444444444,0.4444444444444444,0.8888888888888888,4.888888888888889,1.7777777777777777,0.6666666666666666,0.2222222222222222,2.2222222222222223,1.3333333333333333,0.8888888888888888,2.6666666666666665,2.888888888888889,0.2222222222222222,1.3333333333333333,0.8888888888888888,0.0,84.65,50.0,25.0,50.0,36.36,40.35,14.29,37.5,0.1989438071647427,0.1715616221635229,2.0,3.333333333333333,0.09034698,1.5555555555555556,2.2222222222222223,2.888888888888889,0.1724447311111111,16.88888888888889,RM/RCM,90,80,60,80,50,100,80,90,35,40,90,100,100,45,85,100,100,100,85,90,85,85,90,55,70,60,70,75,90,40,40,30,100,80,100,90,90,75,60,50,70,75,80,80,50,70,40,90,80,50,20,40,90,90,80,30,80,90,100,100,60,60,80,70,80,55,70,60,70,75,90,40,40,30,90,60,100,70,70,70,50,50,50,70,Ligue 1
Paris FC,8v00fx2zwhiwm05tqqkt122p5,5xswuoacpzuco82mmu00gjyms,P. Pagis,Pablo Pagis,23,Attacker,France,Striker,43.0,74.0,8.0,115.0,1.0,8.0,5.0,14.0,2.0,3.0,364.0,1.0,13.0,5.0,5.0,1.0,8.0,3.0,2.0,7.0,7.0,1.0,2.0,2.0,0.0,83.94,72.73,14.29,28.57,12.5,36.84,20.0,83.33,0.6901321808331797,0.7210698402928704,5.0,6.0,0.12910502,2.0,20.0,15.0,0.7823941500000001,65.0,10.631868131868131,18.296703296703296,1.978021978021978,28.43406593406593,0.2472527472527472,1.978021978021978,1.2362637362637363,3.4615384615384617,0.4945054945054945,0.7417582417582418,0.2472527472527472,3.2142857142857144,1.2362637362637363,1.2362637362637363,0.2472527472527472,1.978021978021978,0.7417582417582418,0.4945054945054945,1.7307692307692308,1.7307692307692308,0.2472527472527472,0.4945054945054945,0.4945054945054945,0.0,83.94,72.73,14.29,28.57,12.5,36.84,20.0,83.33,0.1706370776785334,0.1782864989735119,1.2362637362637363,1.4835164835164836,0.0319215708791208,0.4945054945054945,4.945054945054945,3.708791208791209,0.193449103021978,16.071428571428573,LW,100,75,93,93,39,46,46,43,61,79,25,46,50,96,75,86,61,61,39,32,79,29,71,54,79,61,50,21,14,36,36,93,57,86,68,21,14,25,100,93,86,100,86,79,93,79,29,36,43,14,57,64,14,21,43,86,57,79,43,57,21,21,79,29,64,54,79,61,50,21,14,36,36,93,36,71,64,14,7,21,100,93,79,100,Ligue 1
Paris FC,8v00fx2zwhiwm05tqqkt122p5,6ivohe6bn57t1z3ptqxlhs2jt,S. Chergui,Samir Chergui,27,Defender,Algeria,Defender,98.0,38.0,0.0,136.0,0.0,1.0,1.0,2.0,10.0,7.0,270.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,90.07,0.0,0.0,0.0,100.0,22.22,0.0,0.0,0.2235063667762365,0.0785602878826422,0.0,0.0,0.0,0.0,2.0,3.0,0.1586914,78.0,32.666666666666664,12.666666666666666,0.0,45.333333333333336,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,3.333333333333333,2.333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,90.07,0.0,0.0,0.0,100.0,22.22,0.0,0.0,0.0745021222587455,0.0261867626275474,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0528971333333333,26.0,RB/RCB,67,14,5,33,7,31,43,5,48,79,69,38,10,5,45,26,26,19,10,7,81,12,19,48,90,5,19,12,100,5,14,5,48,33,26,7,7,10,12,10,10,67,86,19,5,76,7,38,52,5,67,90,76,50,10,5,45,33,26,19,10,7,86,12,19,48,90,5,19,12,100,5,14,5,48,33,26,7,7,10,14,10,14,71,Ligue 1
Paris FC,8v00fx2zwhiwm05tqqkt122p5,7l1uizt2vz2a70aarov383xm1,A. Camara,Adama Camara,29,Midfielder,France,Midfielder,107.0,76.0,2.0,183.0,2.0,1.0,1.0,21.0,14.0,4.0,450.0,0.0,9.0,3.0,8.0,0.0,3.0,0.0,0.0,6.0,6.0,0.0,2.0,0.0,0.0,84.72,25.0,0.0,33.33,0.0,55.26,28.57,57.14,0.1003065869801737,0.2404519910276378,0.0,6.0,0.13211205,2.0,11.0,10.0,0.3025156000000001,70.0,21.4,15.2,0.4,36.6,0.4,0.2,0.2,4.2,2.8,0.8,0.0,1.8,0.6,1.6,0.0,0.6,0.0,0.0,1.2,1.2,0.0,0.4,0.0,0.0,84.72,25.0,0.0,33.33,0.0,55.26,28.57,57.14,0.0200613173960347,0.0480903982055275,0.0,1.2,0.02642241,0.4,2.2,2.0,0.06050312,14.0,RM/RCM,100,60,35,70,75,30,30,80,90,65,25,45,45,90,35,30,25,15,30,25,35,30,15,55,90,20,15,35,25,90,60,75,20,20,35,30,20,20,70,40,30,60,90,20,30,60,70,20,20,40,80,60,25,20,20,80,35,10,25,15,20,20,35,30,15,55,90,20,15,35,25,90,60,75,20,20,35,10,10,10,40,30,20,50,Ligue 1
Paris FC,8v00fx2zwhiwm05tqqkt122p5,8o8o4rxbdhv002pj0q21l0f84,D. Coppola,Diego Coppola,22,Defender,Italy,Defender,286.0,77.0,6.0,363.0,7.0,0.0,0.0,13.0,32.0,6.0,450.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.44,21.43,0.0,0.0,0.0,44.83,35.0,80.0,0.0,0.0915137610832536,0.0,0.0,0.0,0.0,10.0,10.0,0.3907342099999998,235.0,57.2,15.4,1.2,72.6,1.4,0.0,0.0,2.6,6.4,1.2,0.0,0.2,0.2,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.44,21.43,0.0,0.0,0.0,44.83,35.0,80.0,0.0,0.0183027522166507,0.0,0.0,0.0,0.0,2.0,2.0,0.0781468419999999,47.0,CB,100,71,31,96,40,17,21,15,83,60,40,23,29,58,46,56,38,38,29,25,46,35,46,40,67,8,46,35,40,8,12,73,15,67,40,17,17,25,46,46,71,96,100,62,21,88,29,17,21,8,71,50,40,19,25,48,46,46,38,38,29,25,46,35,46,40,67,8,46,35,40,8,12,73,15,62,40,17,17,25,42,40,62,92,Ligue 1
Paris FC,8v00fx2zwhiwm05tqqkt122p5,aujgya83jg4eylvm7hjjbbasq,L. Sinayoko,Lassine Sinayoko,26,Attacker,Mali,Striker,29.0,46.0,3.0,75.0,6.0,17.0,14.0,29.0,2.0,7.0,435.0,9.0,27.0,9.0,6.0,1.0,9.0,3.0,5.0,5.0,5.0,4.0,5.0,0.0,0.0,78.95,100.0,0.0,100.0,52.94,51.79,33.33,66.67,1.775940546220976,0.5295947319334493,6.0,2.0,0.04255496,2.0,5.0,7.0,0.24860325,32.0,6.0,9.517241379310343,0.6206896551724138,15.517241379310343,1.2413793103448276,3.517241379310345,2.896551724137931,6.0,0.4137931034482759,1.4482758620689655,1.862068965517241,5.586206896551724,1.862068965517241,1.2413793103448276,0.2068965517241379,1.862068965517241,0.6206896551724138,1.0344827586206895,1.0344827586206895,1.0344827586206895,0.8275862068965518,1.0344827586206895,0.0,0.0,78.95,100.0,0.0,100.0,52.94,51.79,33.33,66.67,0.367435975080202,0.1095713238482998,1.2413793103448276,0.4137931034482759,0.0088044744827586,0.4137931034482759,1.0344827586206895,1.4482758620689655,0.0514351551724137,6.620689655172415,ST,78,74,74,74,57,93,93,87,54,100,93,89,93,91,78,96,74,96,57,50,93,89,39,52,65,85,39,93,61,87,33,43,83,83,96,22,13,63,70,67,61,83,43,61,52,61,48,78,87,74,48,100,83,61,87,83,70,87,61,87,39,39,87,78,39,52,65,85,39,93,61,87,33,43,57,65,87,13,13,57,52,52,43,74,Ligue 1
Paris FC,8v00fx2zwhiwm05tqqkt122p5,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,Pierre Lees-Melou,33,Midfielder,France,Midfielder,156.0,120.0,19.0,276.0,2.0,5.0,0.0,32.0,6.0,7.0,450.0,0.0,5.0,7.0,13.0,0.0,2.0,5.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,90.2,73.08,0.0,100.0,0.0,66.67,66.67,65.0,0.5773561627101521,0.093646799561569,5.0,7.0,0.2253977,0.0,28.0,19.0,0.3827399500000001,141.0,31.2,24.0,3.8,55.2,0.4,1.0,0.0,6.4,1.2,1.4,0.0,1.0,1.4,2.6,0.0,0.4,1.0,0.2,0.6,0.6,0.0,0.6,0.0,0.0,90.2,73.08,0.0,100.0,0.0,66.67,66.67,65.0,0.1154712325420304,0.0187293599123138,1.0,1.4,0.04507954,0.0,5.6,3.8,0.07654799,28.2,DM/CM,85,77,85,85,52,61,18,92,50,70,20,59,86,94,38,23,85,52,41,38,42,70,24,50,58,67,24,89,20,94,94,39,76,24,92,67,76,8,88,62,45,85,76,62,76,70,45,45,18,85,42,52,20,50,79,88,38,21,73,33,27,27,42,53,24,50,58,67,24,89,20,94,94,39,67,24,89,52,73,8,79,48,36,70,Ligue 1
Paris FC,8v00fx2zwhiwm05tqqkt122p5,ef4thhub6bsd2gtmltknkz8b9,M. Lopez,Maxime Lopez,28,Midfielder,France,Midfielder,200.0,149.0,5.0,346.0,0.0,3.0,0.0,9.0,4.0,6.0,382.0,1.0,2.0,1.0,2.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,93.51,45.45,100.0,100.0,33.33,50.0,0.0,28.57,0.1766236654887461,0.5823822367704736,3.0,8.0,0.15984572,3.0,26.0,20.0,0.6727265899999997,166.0,47.12041884816754,35.10471204188482,1.1780104712041886,81.51832460732984,0.0,0.7068062827225131,0.0,2.1204188481675392,0.9424083769633508,1.4136125654450262,0.2356020942408377,0.4712041884816754,0.2356020942408377,0.4712041884816754,0.2356020942408377,1.4136125654450262,0.7068062827225131,0.2356020942408377,0.2356020942408377,0.2356020942408377,0.0,0.2356020942408377,0.7068062827225131,0.0,93.51,45.45,100.0,100.0,33.33,50.0,0.0,28.57,0.0416129054816417,0.1372104746317869,0.7068062827225131,1.8848167539267016,0.0376599863874345,0.7068062827225131,6.12565445026178,4.712041884816754,0.1584957934554973,39.109947643979055,DM/CM,97,91,20,88,12,32,18,18,29,61,47,35,14,18,86,79,61,52,12,12,42,26,89,50,97,15,95,89,55,48,17,12,33,88,68,73,67,55,85,73,85,88,97,88,12,94,12,27,18,12,27,55,45,33,12,18,94,73,64,58,9,9,42,27,88,50,97,15,95,89,55,48,17,12,27,82,70,70,61,58,85,70,85,85,Ligue 1
Paris FC,8v00fx2zwhiwm05tqqkt122p5,xrh2szvp5808no7zm1et2zf9,H. Traoré,Hamari Traoré,34,Defender,Mali,Defender,84.0,43.0,3.0,127.0,1.0,0.0,0.0,10.0,4.0,1.0,241.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,94.78,60.0,0.0,33.33,0.0,52.63,25.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.36929460580913,16.058091286307054,1.120331950207469,47.427385892116185,0.3734439834024896,0.0,0.0,3.734439834024896,1.4937759336099583,0.3734439834024896,0.0,0.3734439834024896,1.120331950207469,0.7468879668049793,0.0,0.0,0.0,0.0,1.120331950207469,1.120331950207469,0.0,0.3734439834024896,0.0,0.0,94.78,60.0,0.0,33.33,0.0,52.63,25.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LB/LCB,50,21,25,40,29,15,27,17,15,6,35,19,40,33,44,8,29,44,29,27,44,23,10,46,100,88,10,25,35,46,33,35,12,8,27,4,4,6,4,4,4,4,83,42,33,79,29,15,27,42,21,8,35,21,58,42,44,8,29,44,46,38,44,29,10,46,100,88,10,25,35,46,33,35,12,8,27,4,4,6,4,4,4,4,Ligue 1
Paris Saint-Germain,2b3mar72yy8d6uvat1ka6tn3r,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,Achraf Hakimi,27,Defender,Morocco,Defender,74.0,168.0,3.0,241.0,2.0,8.0,2.0,17.0,1.0,3.0,309.0,1.0,18.0,5.0,2.0,0.0,5.0,6.0,3.0,18.0,18.0,0.0,7.0,1.0,0.0,87.64,60.0,8.33,38.89,12.5,45.95,0.0,66.67,0.4876421642192103,0.3873930762132632,4.0,18.0,0.4909984899999999,9.0,21.0,26.0,0.7294876699999997,109.0,21.55339805825243,48.932038834951456,0.8737864077669903,70.19417475728156,0.5825242718446603,2.330097087378641,0.5825242718446603,4.951456310679612,0.2912621359223301,0.8737864077669903,0.2912621359223301,5.242718446601942,1.4563106796116505,0.5825242718446603,0.0,1.4563106796116505,1.7475728155339807,0.8737864077669903,5.242718446601942,5.242718446601942,0.0,2.0388349514563107,0.2912621359223301,0.0,87.64,60.0,8.33,38.89,12.5,45.95,0.0,66.67,0.1420316983162748,0.112832934819397,1.1650485436893203,5.242718446601942,0.1430092689320388,2.621359223300971,6.116504854368932,7.572815533980583,0.2124721368932038,31.74757281553398,RB/RCB,38,100,21,86,36,90,62,57,5,38,69,95,76,24,45,76,100,95,100,95,36,93,38,48,67,93,38,57,57,19,14,79,81,62,100,98,100,100,90,95,71,81,52,100,24,100,33,95,62,67,5,48,71,100,86,19,45,81,100,100,100,100,36,95,38,48,67,93,38,57,57,19,14,79,90,62,100,100,100,100,95,100,86,86,Ligue 1
Paris Saint-Germain,2b3mar72yy8d6uvat1ka6tn3r,2s2fzli5c7h9dfcertq2dwxec,W. Zaïre-Emery,Warren Zaïre-Emery,20,Midfielder,France,Midfielder,131.0,156.0,18.0,287.0,4.0,5.0,4.0,16.0,3.0,1.0,381.0,1.0,5.0,3.0,4.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,93.49,81.82,0.0,33.33,20.0,45.71,40.0,50.0,0.5567950928416806,0.0,1.0,12.0,0.28616793,5.0,26.0,29.0,0.5812227200000001,150.0,30.94488188976377,36.8503937007874,4.251968503937007,67.79527559055119,0.9448818897637796,1.1811023622047243,0.9448818897637796,3.779527559055118,0.7086614173228346,0.2362204724409448,0.2362204724409448,1.1811023622047243,0.7086614173228346,0.9448818897637796,0.0,0.2362204724409448,0.2362204724409448,0.2362204724409448,0.7086614173228346,0.7086614173228346,0.0,0.2362204724409448,0.0,0.0,93.49,81.82,0.0,33.33,20.0,45.71,40.0,50.0,0.1315263998838615,0.0,0.2362204724409448,2.8346456692913384,0.0675987236220472,1.1811023622047243,6.141732283464567,6.850393700787402,0.137296705511811,35.43307086614173,LM/LCM,88,100,94,88,75,62,75,62,56,25,38,38,62,62,31,12,25,31,31,31,44,38,19,56,100,88,19,38,25,50,81,25,62,12,31,50,50,81,88,88,50,100,88,88,100,88,75,38,69,62,38,12,38,38,62,50,31,12,25,31,25,25,44,38,19,56,100,88,19,38,25,50,81,25,50,12,12,50,50,62,88,88,50,88,Ligue 1
Paris Saint-Germain,2b3mar72yy8d6uvat1ka6tn3r,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,Ferran Torres,26,Attacker,Spain,Striker,17.0,43.0,2.0,60.0,2.0,9.0,7.0,5.0,0.0,2.0,252.0,5.0,10.0,3.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,84.51,100.0,0.0,0.0,55.56,38.46,40.0,0.0,1.123276048457294,0.3161017290933922,0.0,4.0,0.11977222,0.0,3.0,4.0,0.17141419,24.0,6.071428571428572,15.357142857142858,0.7142857142857143,21.42857142857143,0.7142857142857143,3.2142857142857144,2.5,1.7857142857142858,0.0,0.7142857142857143,1.7857142857142858,3.571428571428572,1.0714285714285714,0.0,0.0,1.4285714285714286,0.7142857142857143,0.3571428571428571,0.0,0.3571428571428571,1.4285714285714286,0.0,0.0,0.0,84.51,100.0,0.0,0.0,55.56,38.46,40.0,0.0,0.4011700173061764,0.1128934746762115,0.0,1.4285714285714286,0.0427757928571428,0.0,1.0714285714285714,1.4285714285714286,0.0612193535714285,8.571428571428571,ST,41,67,46,59,22,50,46,4,17,78,61,13,35,13,33,48,54,28,7,11,93,9,39,52,91,85,39,9,67,39,43,13,52,57,11,50,39,20,43,37,43,70,48,83,74,78,26,70,70,4,17,78,78,13,43,13,33,70,70,35,7,13,100,9,39,52,91,85,39,9,67,39,43,13,74,74,11,61,57,20,57,48,61,78,Ligue 1
