Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate cross_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total goals_Total,total mins played,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total won contest_Total,total won tackle_Total,total assists_Total,total interception_Total,total big chances saved_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate cross_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total goals_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total won contest_p90,total won tackle_p90,total assists_p90,total interception_p90,total big chances saved_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate cross_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total goals_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total assists_TotalPR,total interception_TotalPR,total big chances saved_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate cross_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total goals_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won contest_p90PR,total won tackle_p90PR,total assists_p90PR,total interception_p90PR,total big chances saved_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Falkirk,1pq8av8ecx28pshgtpkdj36nt,2klxi3rbkpuqk39u0moi0wnbo,O. Eames,Owen Eames,19.0,Midfielder,England,Midfielder,23.0,0.0,24.0,2.0,47.0,1.0,2.0,7.0,4.0,3.0,4.0,8.0,8.0,14.0,1.0,1.0,238.0,2.0,12.0,1.0,7.0,3.0,1.0,1.0,0.0,0.0,83.93,66.67,0.0,87.5,28.57,56.0,50.0,60.0,0.7203665590895263,0.2094872334875108,5.0,2.0,0.04057261,0.0,4.0,6.0,0.15527849,17.0,8.69747899159664,0.0,9.07563025210084,0.7563025210084033,17.77310924369748,0.3781512605042016,0.7563025210084033,2.647058823529412,1.512605042016807,1.134453781512605,1.512605042016807,3.0252100840336134,3.0252100840336134,5.294117647058823,0.3781512605042016,0.3781512605042016,0.7563025210084033,4.53781512605042,0.3781512605042016,2.647058823529412,1.134453781512605,0.3781512605042016,0.3781512605042016,0.0,0.0,83.93,66.67,0.0,87.5,28.57,56.0,50.0,60.0,0.2724075223447788,0.0792178614028402,1.8907563025210083,0.7563025210084033,0.0153425836134453,0.0,1.512605042016807,2.26890756302521,0.058718756722689,6.428571428571429,LM/LCM,25,38,25,50,25,25,25,75,75,75,100,50,50,25,25,75,62,75,25,75,25,88,25,62,62,50,100,38,100,50,50,62,50,100,25,100,25,25,25,25,25,25,25,25,38,25,50,25,25,25,75,100,75,100,75,75,25,25,100,100,75,25,100,25,100,25,62,62,50,100,38,100,50,50,62,50,100,50,100,25,25,25,25,25,25,25,Premiership
Falkirk,1pq8av8ecx28pshgtpkdj36nt,3jyid2g273zr668fxeeplegnp,R. Strain,Ryan Strain,29.0,Defender,Australia,Defender,142.0,14.0,138.0,27.0,266.0,11.0,16.0,4.0,2.0,2.0,1.0,11.0,11.0,48.0,18.0,0.0,630.0,2.0,15.0,14.0,5.0,14.0,2.0,11.0,0.0,0.0,79.17,47.37,24.56,45.45,50.0,55.17,68.75,70.0,0.2601498061675953,1.6578869782564167,2.0,19.0,0.4817693399999999,10.0,22.0,26.0,1.0352792099999997,121.0,20.285714285714285,2.0,19.714285714285715,3.857142857142857,38.0,1.5714285714285714,2.2857142857142856,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.1428571428571428,1.5714285714285714,1.5714285714285714,6.857142857142857,2.571428571428572,0.0,0.2857142857142857,2.142857142857143,2.0,0.7142857142857143,2.0,0.2857142857142857,1.5714285714285714,0.0,0.0,79.17,47.37,24.56,45.45,50.0,55.17,68.75,70.0,0.0371642580239421,0.2368409968937738,0.2857142857142857,2.7142857142857144,0.0688241914285714,1.4285714285714286,3.142857142857143,3.7142857142857135,0.1478970299999999,17.285714285714285,RB/RCB,80,100,87,100,93,77,100,73,60,77,50,97,90,93,60,53,90,87,100,87,100,100,87,40,53,50,80,60,27,93,33,93,77,53,100,80,97,93,97,87,80,87,73,67,100,73,100,73,60,100,60,47,60,30,87,80,87,20,53,87,73,90,73,80,100,73,40,53,50,80,60,27,93,33,93,77,53,100,73,87,87,90,47,47,67,60,Premiership
Falkirk,1pq8av8ecx28pshgtpkdj36nt,59uahiztn1qxczy3vqf4wivze,L. McCann,Leon McCann,26.0,Defender,Scotland,Defender,69.0,3.0,78.0,11.0,144.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,27.0,16.0,0.0,530.0,0.0,0.0,12.0,5.0,4.0,0.0,3.0,0.0,0.0,76.19,39.29,23.08,55.56,0.0,50.0,40.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.716981132075473,0.5094339622641509,13.245283018867925,1.8679245283018864,24.452830188679243,0.6792452830188679,0.0,0.0,0.0,0.0,0.0,1.5283018867924527,1.6981132075471697,4.584905660377358,2.7169811320754715,0.0,0.0,0.0,2.037735849056604,0.8490566037735848,0.6792452830188679,0.0,0.5094339622641509,0.0,0.0,76.19,39.29,23.08,55.56,0.0,50.0,40.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LB/LCB,35,53,53,79,47,24,9,12,15,18,26,76,76,74,35,35,18,9,100,76,53,44,41,50,50,29,94,41,65,18,21,24,68,12,9,18,12,12,9,6,6,6,6,18,53,35,53,24,18,9,12,15,18,26,65,71,59,18,35,18,9,100,71,41,44,18,50,50,29,94,41,65,18,21,24,68,12,9,18,12,12,9,6,6,6,6,Premiership
Falkirk,1pq8av8ecx28pshgtpkdj36nt,6rh9uy7nj755v83gj18wbr97u,B. Spencer,Brad Spencer,30.0,Midfielder,Scotland,Midfielder,97.0,1.0,97.0,19.0,193.0,7.0,6.0,5.0,3.0,2.0,4.0,3.0,3.0,22.0,11.0,0.0,438.0,0.0,6.0,7.0,1.0,5.0,0.0,6.0,1.0,0.0,74.81,44.19,50.0,33.33,0.0,50.0,63.64,71.43,0.3138953473355593,0.5122835830789683,1.0,3.0,0.10379542,0.0,25.0,22.0,0.5698453499999999,115.0,19.93150684931507,0.2054794520547945,19.93150684931507,3.904109589041096,39.65753424657535,1.4383561643835618,1.2328767123287672,1.0273972602739727,0.6164383561643836,0.4109589041095891,0.8219178082191781,0.6164383561643836,0.6164383561643836,4.52054794520548,2.26027397260274,0.0,0.0,1.2328767123287672,1.4383561643835618,0.2054794520547945,1.0273972602739727,0.0,1.2328767123287672,0.2054794520547945,0.0,74.81,44.19,50.0,33.33,0.0,50.0,63.64,71.43,0.0644990439730601,0.1052637499477332,0.2054794520547945,0.6164383561643836,0.0213278260273972,0.0,5.136986301369864,4.52054794520548,0.1170915102739725,23.630136986301373,DM/CM,52,69,52,93,48,67,81,54,67,43,96,22,19,39,81,41,19,63,63,22,28,46,61,100,52,11,44,91,35,19,61,91,70,37,81,35,30,41,7,61,59,56,67,44,74,44,96,48,70,78,48,67,37,96,22,15,41,85,41,19,48,59,15,33,46,63,100,52,11,44,91,35,19,61,91,70,44,81,30,22,33,7,67,48,56,63,Premiership
Falkirk,1pq8av8ecx28pshgtpkdj36nt,9c0qb9xsb68z3jpufdh0u6mdx,L. Henderson,Liam Henderson,30.0,Defender,Scotland,Defender,198.0,2.0,96.0,19.0,292.0,16.0,3.0,5.0,3.0,2.0,2.0,3.0,3.0,30.0,42.0,0.0,597.0,1.0,11.0,3.0,2.0,5.0,0.0,9.0,1.0,0.0,83.43,35.85,66.67,66.67,20.0,62.5,84.21,55.56,0.4034604482777591,0.294896718195725,2.0,3.0,0.06500217,1.0,26.0,25.0,0.8448817100000001,168.0,29.84924623115577,0.3015075376884422,14.472361809045225,2.8643216080402008,44.02010050251256,2.412060301507537,0.4522613065326633,0.7537688442211055,0.4522613065326633,0.3015075376884422,0.3015075376884422,0.4522613065326633,0.4522613065326633,4.522613065326633,6.331658291457286,0.0,0.1507537688442211,1.658291457286432,0.4522613065326633,0.3015075376884422,0.7537688442211055,0.0,1.3567839195979898,0.1507537688442211,0.0,83.43,35.85,66.67,66.67,20.0,62.5,84.21,55.56,0.0608231831574511,0.0444567916877977,0.3015075376884422,0.4522613065326633,0.0097993221105527,0.1507537688442211,3.919597989949749,3.7688442211055273,0.1273691020100502,25.326633165829143,LB/LCB,94,38,65,100,94,100,35,68,71,68,88,41,38,88,100,35,47,82,47,56,71,44,94,100,50,76,71,100,79,44,88,100,59,65,35,71,44,41,26,94,76,53,100,94,24,41,88,71,76,24,41,47,53,71,35,24,53,94,35,41,41,29,47,47,44,88,100,50,76,71,100,79,44,88,100,59,41,24,65,35,35,18,76,47,35,71,Premiership
Falkirk,1pq8av8ecx28pshgtpkdj36nt,9cvr2kc3qaunrrjl1jyfeaihg,A. Doherty,Aodhan Doherty,20.0,Attacker,Northern Ireland,Striker,14.0,1.0,33.0,2.0,46.0,1.0,1.0,2.0,2.0,0.0,1.0,7.0,7.0,13.0,0.0,0.0,203.0,0.0,9.0,9.0,0.0,1.0,0.0,3.0,0.0,0.0,73.02,50.0,11.11,0.0,0.0,33.33,20.0,33.33,0.4084588645105583,0.0383885679575997,0.0,3.0,0.0678373999999999,2.0,5.0,9.0,0.13927594,20.0,6.206896551724138,0.4433497536945813,14.630541871921183,0.8866995073891626,20.39408866995074,0.4433497536945813,0.4433497536945813,0.8866995073891626,0.8866995073891626,0.0,0.4433497536945813,3.103448275862069,3.103448275862069,5.763546798029557,0.0,0.0,0.0,3.990147783251232,3.990147783251232,0.0,0.4433497536945813,0.0,1.3300492610837438,0.0,0.0,73.02,50.0,11.11,0.0,0.0,33.33,20.0,33.33,0.1810901369751243,0.0170195621486895,0.0,1.3300492610837438,0.0300756945812807,0.8866995073891626,2.2167487684729066,3.990147783251232,0.0617479536945812,8.866995073891626,ST,38,67,42,65,38,14,8,3,3,17,20,53,48,26,8,15,5,8,82,11,30,36,83,50,52,48,70,61,11,5,33,27,21,9,9,12,36,27,56,61,70,33,55,67,82,82,82,82,18,12,6,15,17,33,91,91,82,8,15,5,39,100,11,36,36,97,50,52,48,70,61,11,5,33,27,21,21,9,12,64,36,82,82,94,58,82,Premiership
Falkirk,1pq8av8ecx28pshgtpkdj36nt,9m4u40m2am54iz4h5gc81o9as,B. Krauhaus,Ben Krauhaus,21.0,Midfielder,England,Midfielder,45.0,2.0,74.0,2.0,117.0,5.0,7.0,5.0,3.0,2.0,2.0,10.0,10.0,30.0,5.0,1.0,468.0,2.0,9.0,8.0,5.0,7.0,0.0,2.0,0.0,0.0,82.98,22.22,100.0,50.0,40.0,46.15,50.0,53.85,0.4148052372866074,0.55529855875683,3.0,7.0,0.18604618,4.0,7.0,12.0,0.41876471,41.0,8.653846153846153,0.3846153846153846,14.23076923076923,0.3846153846153846,22.5,0.9615384615384616,1.346153846153846,0.9615384615384616,0.5769230769230769,0.3846153846153846,0.3846153846153846,1.923076923076923,1.923076923076923,5.769230769230769,0.9615384615384616,0.1923076923076923,0.3846153846153846,1.7307692307692306,1.5384615384615383,0.9615384615384616,1.346153846153846,0.0,0.3846153846153846,0.0,0.0,82.98,22.22,100.0,50.0,40.0,46.15,50.0,53.85,0.0797702379397321,0.1067881843763134,0.5769230769230769,1.346153846153846,0.0357781115384615,0.7692307692307692,1.346153846153846,2.3076923076923075,0.080531675,7.884615384615384,CM/AM,67,53,70,33,60,80,60,47,57,40,57,77,77,93,80,73,70,50,100,80,93,37,63,53,53,73,20,100,67,73,63,77,33,53,47,67,67,60,70,43,47,60,53,33,33,20,20,27,47,33,33,47,27,40,80,73,93,53,67,53,20,100,73,80,37,40,53,53,73,20,100,67,73,63,77,33,40,33,53,53,53,67,20,33,33,13,Premiership
Falkirk,1pq8av8ecx28pshgtpkdj36nt,b7xenzvbhb0tuj0oyyw9a48kq,D. Meļņiks,Deniss Melniks,24.0,Midfielder,Latvia,Midfielder,81.0,0.0,17.0,3.0,98.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,25.0,0.0,241.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,83.76,25.0,0.0,0.0,0.0,63.64,63.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.248962655601662,0.0,6.348547717842324,1.120331950207469,36.59751037344399,2.6141078838174274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.228215767634855,9.33609958506224,0.0,0.0,0.0,1.867219917012448,0.0,0.0,0.0,2.240663900414938,0.0,0.0,83.76,25.0,0.0,0.0,0.0,63.64,63.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CM,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,Premiership
Falkirk,1pq8av8ecx28pshgtpkdj36nt,bgzc9ozb1qel3aw808tip6bu2,L. Neilson,Lewis Neilson,23.0,Defender,Scotland,Defender,137.0,0.0,45.0,17.0,182.0,16.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,20.0,37.0,0.0,450.0,0.0,2.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,79.48,36.96,0.0,100.0,0.0,64.52,72.73,66.67,0.2203920297368523,0.0,0.0,1.0,0.02953272,1.0,6.0,11.0,0.2211368499999999,109.0,27.4,0.0,9.0,3.4,36.4,3.2,0.0,0.4,0.4,0.0,0.4,0.2,0.2,4.0,7.4,0.0,0.0,0.4,0.0,0.2,0.4,0.0,0.8,0.0,0.0,79.48,36.96,0.0,100.0,0.0,64.52,72.73,66.67,0.0440784059473704,0.0,0.0,0.2,0.005906544,0.2,1.2,2.2,0.0442273699999999,21.8,CB,19,50,14,52,14,40,14,45,50,43,93,60,55,21,52,40,26,17,5,62,24,45,29,45,52,5,14,50,83,26,48,57,45,48,17,43,26,33,50,14,17,10,10,14,50,10,67,19,38,14,52,52,43,90,67,62,29,71,40,26,19,5,67,24,45,33,45,52,5,14,50,83,26,48,57,45,48,17,43,33,38,55,14,14,14,19,Premiership
Falkirk,1pq8av8ecx28pshgtpkdj36nt,s93590h7tzx83zej2kyzplw4,J. Murrell,Jacob Murrell,22.0,Attacker,USA,Striker,6.0,0.0,16.0,0.0,22.0,13.0,2.0,13.0,11.0,2.0,2.0,1.0,3.0,16.0,1.0,1.0,310.0,6.0,20.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,53.66,0.0,0.0,0.0,46.15,37.21,44.83,50.0,1.608190708898885,0.2128233456766268,2.0,0.0,0.0,1.0,2.0,0.0,0.0202339999999999,10.0,1.7419354838709675,0.0,4.64516129032258,0.0,6.387096774193548,3.774193548387097,0.5806451612903225,3.774193548387097,3.193548387096774,0.5806451612903225,0.5806451612903225,0.2903225806451612,0.8709677419354839,4.64516129032258,0.2903225806451612,0.2903225806451612,1.7419354838709675,5.806451612903225,0.5806451612903225,0.0,0.2903225806451612,0.0,0.0,0.0,0.0,53.66,0.0,0.0,0.0,46.15,37.21,44.83,50.0,0.4668940767770956,0.0617874229383755,0.5806451612903225,0.0,0.0,0.2903225806451612,0.5806451612903225,0.0,0.0058743870967741,2.9032258064516125,ST,5,29,11,15,6,89,20,68,76,58,36,8,23,44,23,47,74,59,17,11,30,36,20,50,52,6,15,29,11,73,55,79,42,76,27,56,5,5,33,38,6,6,24,6,29,3,15,3,97,27,85,82,70,45,6,27,55,24,48,91,67,15,11,30,36,20,50,52,6,15,29,11,73,55,79,42,88,33,58,5,5,33,39,6,6,30,Premiership
Heart of Midlothian,1hcbcuu846pa3iw6qskiws1cu,3qmpow56h8e5oncbsvij69hey,Cláudio Braga,Cláudio Rafael Soares Braga,26.0,Attacker,Portugal,Striker,49.0,1.0,72.0,4.0,120.0,14.0,8.0,30.0,24.0,6.0,12.0,18.0,19.0,32.0,4.0,2.0,581.0,6.0,38.0,9.0,4.0,3.0,2.0,4.0,0.0,0.0,72.73,50.0,9.09,22.22,20.0,35.96,43.75,50.0,2.7308681086335063,0.6458229920246306,8.0,13.0,0.38611397,7.0,9.0,14.0,0.5390378900000001,53.0,7.590361445783133,0.1549053356282272,11.153184165232355,0.6196213425129088,18.588640275387263,2.1686746987951806,1.2392426850258176,4.647160068846816,3.717728055077453,0.9294320137693632,1.8588640275387265,2.7882960413080893,2.943201376936317,4.95697074010327,0.6196213425129088,0.3098106712564544,0.9294320137693632,5.886402753872633,1.3941480206540446,0.6196213425129088,0.4647160068846815,0.3098106712564544,0.6196213425129088,0.0,0.0,72.73,50.0,9.09,22.22,20.0,35.96,43.75,50.0,0.4230260409242953,0.1000414273360012,1.2392426850258176,2.0137693631669533,0.0598111141135972,1.0843373493975903,1.3941480206540446,2.1686746987951806,0.0834998452667814,8.209982788296042,ST,94,67,89,83,91,94,86,100,100,92,100,94,95,85,67,70,74,97,82,77,59,91,94,50,52,45,70,58,24,18,52,73,42,100,85,98,94,94,97,86,88,88,91,88,58,67,64,76,73,48,100,97,82,100,88,85,61,48,55,52,76,58,52,42,85,79,50,52,45,70,58,24,18,52,73,42,82,58,82,85,88,91,67,70,67,79,Premiership
Heart of Midlothian,1hcbcuu846pa3iw6qskiws1cu,3usnd6k0t6bcwwq4m3fut3eqy,L. Mendy,Laurent Mendy,29.0,Midfielder,France,Midfielder,106.0,0.0,74.0,13.0,180.0,17.0,5.0,7.0,4.0,3.0,1.0,10.0,11.0,39.0,13.0,1.0,492.0,3.0,9.0,6.0,4.0,9.0,0.0,6.0,0.0,0.0,83.33,59.09,0.0,40.0,42.86,52.7,62.96,75.0,0.7354755689832051,0.2782181921070516,3.0,8.0,0.17540186,1.0,14.0,19.0,0.29608447,88.0,19.390243902439025,0.0,13.53658536585366,2.3780487804878048,32.926829268292686,3.109756097560976,0.9146341463414634,1.2804878048780488,0.7317073170731707,0.5487804878048781,0.1829268292682926,1.829268292682927,2.0121951219512195,7.134146341463414,2.3780487804878048,0.1829268292682926,0.5487804878048781,1.646341463414634,1.0975609756097562,0.7317073170731707,1.646341463414634,0.0,1.0975609756097562,0.0,0.0,83.33,59.09,0.0,40.0,42.86,52.7,62.96,75.0,0.1345382138383911,0.0508935717268996,0.5487804878048781,1.4634146341463414,0.0320857060975609,0.1829268292682926,2.5609756097560976,3.475609756097561,0.0541617932926829,16.097560975609756,DM/CM,57,30,26,74,41,100,69,72,85,57,37,89,93,87,94,91,89,81,50,83,67,46,61,50,52,44,85,30,50,81,67,85,76,93,48,67,59,59,22,44,52,19,44,41,30,19,63,26,96,59,67,70,52,30,78,81,78,89,89,81,74,41,78,48,46,52,50,52,44,85,30,50,81,67,85,76,81,41,63,63,67,15,26,33,15,33,Premiership
Heart of Midlothian,1hcbcuu846pa3iw6qskiws1cu,5zkdl1olsiy05l1aw15fk0178,J. Altena,Jordi Altena,22.0,Defender,Netherlands,Defender,102.0,5.0,104.0,19.0,201.0,10.0,4.0,2.0,0.0,2.0,0.0,10.0,11.0,38.0,15.0,0.0,493.0,2.0,4.0,11.0,5.0,5.0,0.0,2.0,0.0,0.0,81.38,65.52,23.81,50.0,100.0,53.52,62.5,41.67,0.1148704926945648,0.4407616205595197,1.0,16.0,0.32870462,4.0,21.0,22.0,0.5441117399999996,116.0,18.620689655172413,0.9127789046653144,18.98580121703854,3.4685598377281948,36.69371196754564,1.8255578093306288,0.7302231237322515,0.3651115618661257,0.0,0.3651115618661257,0.0,1.8255578093306288,2.0081135902636915,6.9371196754563895,2.738336713995943,0.0,0.3651115618661257,0.7302231237322515,2.0081135902636915,0.9127789046653144,0.9127789046653144,0.0,0.3651115618661257,0.0,0.0,81.38,65.52,23.81,50.0,100.0,53.52,62.5,41.67,0.0209702725000219,0.0804635818465654,0.1825557809330628,2.920892494929006,0.0600069286004056,0.7302231237322515,3.833671399594321,4.016227180527383,0.0993307436105476,21.176470588235293,RB/RCB,67,73,73,87,60,67,63,37,10,77,13,87,90,80,40,53,90,13,93,87,23,43,10,40,53,73,100,53,43,100,27,80,7,40,60,57,87,80,70,80,60,53,67,53,60,67,93,67,73,67,33,10,80,13,93,93,93,40,53,93,13,100,87,27,43,7,40,53,73,100,53,43,100,27,80,7,27,60,53,93,80,73,80,67,53,73,Premiership
Heart of Midlothian,1hcbcuu846pa3iw6qskiws1cu,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,Blair Spittal,30.0,Midfielder,Scotland,Midfielder,39.0,5.0,66.0,17.0,100.0,3.0,8.0,6.0,0.0,6.0,3.0,1.0,1.0,7.0,7.0,0.0,274.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,78.74,56.67,26.32,0.0,16.67,50.0,60.0,66.67,0.3133211544734484,0.7135494872815016,5.0,3.0,0.08291693,4.0,16.0,24.0,0.5949859900000005,65.0,12.81021897810219,1.6423357664233578,21.67883211678832,5.583941605839416,32.846715328467155,0.9854014598540146,2.6277372262773726,1.9708029197080288,0.0,1.9708029197080288,0.9854014598540146,0.3284671532846716,0.3284671532846716,2.2992700729927007,2.2992700729927007,0.0,0.3284671532846716,0.3284671532846716,0.3284671532846716,0.0,0.6569343065693432,0.3284671532846716,0.6569343065693432,0.0,0.0,78.74,56.67,26.32,0.0,16.67,50.0,60.0,66.67,0.1029157076737604,0.2343775688150917,1.6423357664233578,0.9854014598540146,0.0272354879562043,1.3138686131386863,5.255474452554745,7.883211678832117,0.1954333543795622,21.35036496350365,CM/AM,53,77,53,100,53,50,77,53,17,87,73,7,7,20,93,33,47,10,20,7,20,87,63,53,53,53,93,57,7,33,77,93,57,47,80,80,27,40,70,73,87,67,73,87,80,87,100,80,53,100,67,17,93,87,7,7,7,100,33,47,7,13,7,27,100,73,53,53,53,93,57,7,33,77,93,57,53,87,87,20,47,80,93,93,93,93,Premiership
Heart of Midlothian,1hcbcuu846pa3iw6qskiws1cu,769pk71w97o3z1x34npz8quh,C. Borchgrevink,Christian Borchgrevink,27.0,Defender,Norway,Defender,64.0,4.0,62.0,8.0,122.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,17.0,7.0,0.0,237.0,0.0,9.0,2.0,1.0,7.0,0.0,3.0,0.0,0.0,76.73,40.0,22.22,50.0,0.0,58.62,50.0,70.0,0.0,0.494069835308406,0.0,6.0,0.13128764,5.0,15.0,18.0,0.7334531999999997,60.0,24.303797468354432,1.518987341772152,23.54430379746836,3.037974683544304,46.32911392405063,1.518987341772152,1.518987341772152,0.0,0.0,0.0,0.0,0.759493670886076,0.759493670886076,6.455696202531645,2.6582278481012658,0.0,0.0,3.4177215189873418,0.759493670886076,0.379746835443038,2.6582278481012658,0.0,1.139240506329114,0.0,0.0,76.73,40.0,22.22,50.0,0.0,58.62,50.0,70.0,0.0,0.1876214564462301,0.0,2.278481012658228,0.0498560658227848,1.89873417721519,5.69620253164557,6.835443037974684,0.2785265316455695,22.78481012658228,RB/RCB,33,53,27,40,13,30,63,7,10,23,13,23,20,17,7,53,27,70,17,23,70,43,27,40,53,40,67,47,43,27,47,50,77,7,73,23,53,47,87,43,40,60,33,80,87,80,87,87,53,87,7,10,23,13,40,40,80,27,53,27,100,53,47,100,43,60,40,53,40,67,47,43,27,47,50,77,7,87,23,73,73,100,100,100,87,87,Premiership
Heart of Midlothian,1hcbcuu846pa3iw6qskiws1cu,8iazetrjur71kb2xfez7hromi,O. McEntee,Oisin McEntee,25.0,Midfielder,Republic of Ireland,Midfielder,163.0,1.0,43.0,23.0,205.0,17.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,25.0,40.0,1.0,405.0,1.0,3.0,2.0,0.0,5.0,0.0,5.0,0.0,0.0,82.0,41.82,100.0,0.0,33.33,69.44,85.0,83.33,0.2870333241462729,0.0467630722215856,1.0,1.0,0.02953272,1.0,7.0,13.0,0.3869799800000001,113.0,36.22222222222222,0.2222222222222222,9.555555555555555,5.111111111111111,45.55555555555556,3.7777777777777777,0.2222222222222222,0.6666666666666666,0.4444444444444444,0.2222222222222222,0.4444444444444444,0.0,0.0,5.555555555555555,8.88888888888889,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.4444444444444444,0.0,1.1111111111111112,0.0,1.1111111111111112,0.0,0.0,82.0,41.82,100.0,0.0,33.33,69.44,85.0,83.33,0.0637851831436162,0.010391793827019,0.2222222222222222,0.2222222222222222,0.0065628266666666,0.2222222222222222,1.5555555555555556,2.888888888888889,0.0859955511111111,25.11111111111111,RM/RCM,100,33,33,100,83,100,17,50,42,67,67,17,17,50,100,75,67,25,58,25,67,42,75,58,58,67,67,100,25,83,100,83,67,50,17,67,17,17,17,33,42,33,100,100,33,50,100,83,100,17,67,67,83,83,17,17,83,100,83,67,33,50,25,83,42,83,58,58,67,67,100,25,83,100,83,67,67,17,83,17,17,17,33,67,33,100,Premiership
