Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total att assist_Total,total big chances saved_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total mins played,total won contest_Total,total aerial won_Total,total assists_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total goals_Total,total interception_Total,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total accurate cross_Total,total won tackle_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total att assist_p90,total big chances saved_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total won contest_p90,total aerial won_p90,total assists_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total goals_p90,total interception_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total accurate cross_p90,total won tackle_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total att assist_TotalPR,total big chances saved_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total won contest_TotalPR,total aerial won_TotalPR,total assists_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total goals_TotalPR,total interception_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total accurate cross_TotalPR,total won tackle_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total att assist_p90PR,total big chances saved_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total won contest_p90PR,total aerial won_p90PR,total assists_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total goals_p90PR,total interception_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total accurate cross_p90PR,total won tackle_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Werder Bremen,cu0eztmjcsbydyp53aleznorw,630sqbiu7utmkg8yw0h4ky8a2,E. Dinkçi,Eren Dinkçi,24,Attacker,Türkiye,Striker,10.0,23.0,0.0,33.0,0.0,0.0,1.0,3.0,2.0,2.0,223.0,0.0,1.0,0.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,64.71,0.0,0.0,0.0,20.0,25.0,33.33,0.0,0.6276019344761611,0.0,1.0,3.0,0.0667338899999999,0.0,2.0,3.0,0.08017625,13.0,4.035874439461884,9.282511210762332,0.0,13.318385650224217,0.0,0.0,0.4035874439461883,1.210762331838565,0.8071748878923767,0.8071748878923767,0.0,0.4035874439461883,0.0,2.0179372197309418,1.6143497757847534,0.4035874439461883,0.4035874439461883,0.4035874439461883,0.4035874439461883,0.4035874439461883,3.2286995515695067,0.0,0.0,0.0,0.0,64.71,0.0,0.0,0.0,20.0,25.0,33.33,0.0,0.253292260550917,0.0,0.4035874439461883,1.210762331838565,0.026932960089686,0.0,0.8071748878923767,1.210762331838565,0.0323581278026905,5.246636771300448,RW,25,25,25,25,25,62,25,25,25,75,25,50,38,25,38,25,38,75,62,38,38,25,38,25,62,50,25,38,25,62,25,75,25,50,25,25,25,25,25,25,25,25,25,25,50,25,50,25,62,25,25,25,75,25,50,38,50,50,25,50,100,50,25,50,25,38,25,62,50,25,38,25,62,25,75,25,50,25,25,50,50,25,25,25,25,25,Bundesliga
Werder Bremen,cu0eztmjcsbydyp53aleznorw,6qj9kdcrum9mqla72ytoojje1,M. Grüll,Marco Grüll,28,Attacker,Austria,Striker,36.0,57.0,4.0,90.0,10.0,0.0,6.0,6.0,26.0,4.0,355.0,4.0,1.0,4.0,10.0,5.0,5.0,3.0,2.0,8.0,3.0,17.0,9.0,3.0,8.0,0.0,76.92,66.67,15.79,66.67,30.0,55.32,25.0,66.67,0.7109822847988225,0.9579141067178704,5.0,15.0,0.38702099,5.0,4.0,9.0,0.59049664,39.0,9.126760563380282,14.450704225352112,1.0140845070422535,22.816901408450704,2.535211267605633,0.0,1.5211267605633805,1.5211267605633805,6.591549295774648,1.0140845070422535,1.0140845070422535,0.2535211267605634,1.0140845070422535,2.535211267605633,1.2676056338028168,1.2676056338028168,0.7605633802816901,0.5070422535211268,2.028169014084507,0.7605633802816901,4.309859154929577,2.2816901408450705,0.7605633802816901,2.028169014084507,0.0,76.92,66.67,15.79,66.67,30.0,55.32,25.0,66.67,0.1802490299489972,0.242851463674953,1.2676056338028168,3.8028169014084505,0.0981179974647887,1.2676056338028168,1.0140845070422535,2.2816901408450705,0.1497033735211267,9.887323943661972,LW,91,55,82,82,100,55,45,41,100,77,50,36,100,73,59,86,64,95,100,50,55,95,86,100,55,27,82,64,91,41,82,36,55,64,91,86,82,82,86,73,73,91,82,91,45,82,73,91,55,36,27,91,73,45,18,100,45,36,82,55,91,100,36,45,91,82,100,55,27,82,64,91,41,82,36,55,36,91,73,73,73,73,73,73,82,73,Bundesliga
Werder Bremen,cu0eztmjcsbydyp53aleznorw,7b9gqjq7z692znpoklj7c057u,L. Reis,Ludovit Reis,26,Midfielder,Netherlands,Midfielder,66.0,73.0,4.0,139.0,1.0,0.0,2.0,2.0,20.0,11.0,323.0,1.0,1.0,0.0,5.0,4.0,1.0,2.0,0.0,2.0,2.0,7.0,5.0,0.0,7.0,0.0,89.1,50.0,0.0,50.0,40.0,60.61,33.33,53.85,0.4504294142179237,0.0764128005834548,1.0,11.0,0.20886437,3.0,11.0,5.0,0.16751025,60.0,18.390092879256965,20.340557275541794,1.1145510835913313,38.73065015479876,0.2786377708978328,0.0,0.5572755417956656,0.5572755417956656,5.572755417956656,3.065015479876161,0.2786377708978328,0.2786377708978328,0.0,1.393188854489164,1.1145510835913313,0.2786377708978328,0.5572755417956656,0.0,0.5572755417956656,0.5572755417956656,1.9504643962848296,1.393188854489164,0.0,1.9504643962848296,0.0,89.1,50.0,0.0,50.0,40.0,60.61,33.33,53.85,0.1255066479244988,0.0212914924226344,0.2786377708978328,3.065015479876161,0.0581975024767801,0.8359133126934984,3.065015479876161,1.393188854489164,0.0466746826625387,16.718266253869967,DM/CM,57,62,43,52,19,50,52,52,86,76,57,29,43,74,83,43,81,40,19,86,69,79,29,93,52,67,40,29,74,86,90,33,52,71,38,57,95,95,79,43,26,19,38,43,57,38,52,19,50,48,48,86,90,52,29,43,76,81,43,76,40,19,86,67,71,29,90,52,67,40,29,74,86,90,33,52,71,38,57,95,90,71,38,24,24,33,Bundesliga
Werder Bremen,cu0eztmjcsbydyp53aleznorw,9rglo47kroo6ob6gy7i4poqok,Arthur,Arthur Augusto de Matos Soares,23,Defender,Brazil,Defender,58.0,61.0,6.0,116.0,1.0,0.0,13.0,14.0,16.0,3.0,237.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,5.0,3.0,3.0,0.0,83.45,50.0,60.0,53.85,0.0,57.14,0.0,75.0,0.0,0.1571496018874135,0.0,7.0,0.1640037,4.0,8.0,9.0,0.8067437799999999,55.0,22.025316455696203,23.16455696202532,2.278481012658228,44.050632911392405,0.379746835443038,0.0,4.936708860759493,5.316455696202532,6.075949367088608,1.139240506329114,2.6582278481012658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89873417721519,0.0,1.139240506329114,1.89873417721519,1.139240506329114,1.139240506329114,0.0,83.45,50.0,60.0,53.85,0.0,57.14,0.0,75.0,0.0,0.0596770640078785,0.0,2.6582278481012658,0.0622798860759493,1.518987341772152,3.037974683544304,3.4177215189873418,0.3063583974683544,20.88607594936709,RB/RCB,43,71,55,57,26,52,100,100,45,5,100,12,33,12,17,29,31,45,76,26,36,74,64,36,52,62,76,88,57,26,52,14,55,12,38,29,88,86,88,60,55,71,67,67,90,67,81,38,52,100,100,76,10,100,12,33,12,17,29,31,45,95,26,38,86,71,48,52,62,76,88,57,26,52,14,55,12,48,29,90,90,90,81,67,86,71,Bundesliga
Werder Bremen,cu0eztmjcsbydyp53aleznorw,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,Marco Friedl,28,Defender,Austria,Defender,173.0,111.0,19.0,284.0,1.0,0.0,1.0,1.0,10.0,26.0,360.0,1.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,3.0,2.0,0.0,1.0,0.0,94.35,79.17,0.0,100.0,0.0,35.71,38.46,50.0,0.2113991359245834,0.0,0.0,9.0,0.17755791,2.0,25.0,32.0,0.4220548099999999,191.0,43.25,27.75,4.75,71.0,0.25,0.0,0.25,0.25,2.5,6.5,0.25,1.25,0.0,0.5,0.5,0.0,0.0,0.0,1.25,0.0,0.75,0.5,0.0,0.25,0.0,94.35,79.17,0.0,100.0,0.0,35.71,38.46,50.0,0.0528497839811458,0.0,0.0,2.25,0.0443894775,0.5,6.25,8.0,0.1055137024999999,47.75,CB,100,93,100,93,50,48,55,55,13,55,65,22,42,47,62,38,25,42,52,33,37,47,45,13,50,100,100,45,88,33,3,10,18,53,20,38,82,77,67,90,93,70,93,93,87,97,90,38,48,47,47,7,55,58,17,42,42,57,38,25,42,38,33,32,43,45,7,50,100,100,45,88,33,3,10,18,53,20,38,80,77,62,83,93,63,90,Bundesliga
Werder Bremen,cu0eztmjcsbydyp53aleznorw,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,Niclas Füllkrug,33,Attacker,Germany,Striker,28.0,40.0,4.0,68.0,6.0,0.0,3.0,4.0,21.0,3.0,306.0,0.0,12.0,0.0,11.0,11.0,0.0,1.0,3.0,0.0,7.0,19.0,3.0,0.0,3.0,0.0,71.58,57.14,0.0,0.0,63.64,47.73,60.0,50.0,1.1717460806845428,0.478806618160949,1.0,4.0,0.0973701199999999,2.0,5.0,1.0,0.23393292,22.0,8.23529411764706,11.764705882352942,1.1764705882352942,20.0,1.7647058823529411,0.0,0.8823529411764706,1.1764705882352942,6.176470588235294,0.8823529411764706,0.0,3.5294117647058822,0.0,3.235294117647059,3.235294117647059,0.0,0.2941176470588235,0.8823529411764706,0.0,2.058823529411765,5.588235294117648,0.8823529411764706,0.0,0.8823529411764706,0.0,71.58,57.14,0.0,0.0,63.64,47.73,60.0,50.0,0.3446312002013361,0.1408254759296908,0.2941176470588235,1.1764705882352942,0.0286382705882352,0.5882352941176471,1.4705882352941178,0.2941176470588235,0.0688038,6.470588235294118,ST,95,76,79,95,86,52,40,55,90,62,10,88,36,62,86,12,24,76,26,83,62,52,45,98,52,62,62,45,10,90,86,100,55,57,76,36,71,52,74,67,7,76,79,86,71,76,93,86,52,31,38,90,52,10,81,36,52,86,12,19,76,26,86,57,45,45,95,52,62,62,45,10,90,86,100,55,48,76,31,62,43,76,60,5,71,76,Bundesliga
Hoffenheim,4l9mrqzmajz5crzlz50mtbt6x,17iz3i6kzdxc115bdlgcgqdck,A. Daghim,Adam Daghim,20,Attacker,Denmark,Striker,13.0,60.0,3.0,70.0,9.0,0.0,22.0,25.0,16.0,4.0,347.0,5.0,4.0,2.0,6.0,4.0,2.0,2.0,2.0,4.0,4.0,20.0,2.0,3.0,5.0,0.0,66.04,42.86,18.75,22.73,66.67,37.21,80.0,83.33,0.4081144027875227,0.6673423010967041,1.0,8.0,0.27383741,2.0,3.0,7.0,0.50471206,24.0,3.371757925072046,15.561959654178674,0.7780979827089337,18.155619596541783,2.334293948126801,0.0,5.706051873198847,6.484149855907781,4.14985590778098,1.037463976945245,1.296829971181556,1.037463976945245,0.5187319884726225,1.5561959654178674,1.037463976945245,0.5187319884726225,0.5187319884726225,0.5187319884726225,1.037463976945245,1.037463976945245,5.187319884726224,0.5187319884726225,0.7780979827089337,1.296829971181556,0.0,66.04,42.86,18.75,22.73,66.67,37.21,80.0,83.33,0.1058509978411442,0.1730858994198944,0.2593659942363112,2.07492795389049,0.0710241121037464,0.5187319884726225,0.7780979827089337,1.8155619596541783,0.1309051452449567,6.22478386167147,LW,27,73,73,55,86,55,100,100,68,77,64,86,82,32,36,55,41,95,91,82,73,27,86,91,55,18,45,73,18,100,18,100,64,18,82,32,59,64,50,59,64,73,55,18,64,73,45,82,55,82,82,27,82,64,73,73,27,18,55,36,100,91,73,55,18,91,91,55,18,45,73,18,100,18,100,64,18,82,18,36,36,45,55,64,55,36,Bundesliga
Hoffenheim,4l9mrqzmajz5crzlz50mtbt6x,4ryipy52oscxkv71ws0os5w5,V. Coufal,Vladimír Coufal,34,Defender,Czechia,Defender,59.0,112.0,7.0,164.0,9.0,0.0,5.0,5.0,18.0,10.0,339.0,3.0,5.0,2.0,2.0,0.0,2.0,2.0,0.0,6.0,0.0,7.0,5.0,7.0,4.0,0.0,79.23,31.82,17.5,60.0,0.0,66.67,71.43,80.0,0.0714394561825423,1.013097746117788,1.0,5.0,0.10572619,4.0,18.0,21.0,1.2766183099999997,90.0,15.663716814159292,29.734513274336283,1.8584070796460177,43.53982300884956,2.3893805309734515,0.0,1.327433628318584,1.327433628318584,4.778761061946903,2.6548672566371683,0.7964601769911505,1.327433628318584,0.5309734513274337,0.5309734513274337,0.0,0.5309734513274337,0.5309734513274337,0.0,1.592920353982301,0.0,1.8584070796460177,1.327433628318584,1.8584070796460177,1.0619469026548674,0.0,79.23,31.82,17.5,60.0,0.0,66.67,71.43,80.0,0.0189662273050997,0.268964003394103,0.2654867256637168,1.327433628318584,0.0280689,1.0619469026548674,4.778761061946903,5.575221238938053,0.3389252150442477,23.89380530973452,RB/RCB,50,95,64,86,95,52,57,57,57,62,76,69,98,48,17,86,93,45,90,26,64,74,90,48,52,48,29,43,69,26,86,90,67,29,90,69,76,62,88,100,100,95,90,38,95,62,76,90,52,52,52,38,48,71,57,95,43,17,86,86,45,81,26,57,67,90,43,52,48,29,43,69,26,86,90,67,24,86,71,71,57,86,95,95,95,81,Bundesliga
Hoffenheim,4l9mrqzmajz5crzlz50mtbt6x,4z9prwdr22kb7vpemekkzqooa,A. Hajdari,Albian Hajdari,23,Defender,Kosovo,Defender,104.0,82.0,14.0,186.0,1.0,0.0,0.0,0.0,13.0,12.0,312.0,0.0,6.0,0.0,3.0,0.0,3.0,1.0,0.0,7.0,0.0,7.0,3.0,0.0,2.0,0.0,83.78,43.75,0.0,0.0,0.0,44.83,50.0,50.0,0.1204616559910831,0.1022463461079843,3.0,1.0,0.02385149,1.0,24.0,24.0,0.7237287499999997,121.0,30.0,23.65384615384616,4.038461538461538,53.65384615384615,0.2884615384615384,0.0,0.0,0.0,3.75,3.461538461538461,0.0,1.7307692307692306,0.0,0.8653846153846153,0.0,0.8653846153846153,0.2884615384615384,0.0,2.019230769230769,0.0,2.019230769230769,0.8653846153846153,0.0,0.5769230769230769,0.0,83.78,43.75,0.0,0.0,0.0,44.83,50.0,50.0,0.0347485546128124,0.02949413830038,0.8653846153846153,0.2884615384615384,0.0068802375,0.2884615384615384,6.9230769230769225,6.9230769230769225,0.208767908653846,34.90384615384615,CB,30,65,83,43,50,48,22,22,27,15,23,27,42,65,15,97,67,42,83,33,72,72,45,35,50,23,47,45,23,33,17,25,18,37,60,98,40,42,50,85,83,97,60,33,77,90,57,67,48,22,22,28,13,23,27,42,70,15,100,80,42,90,33,80,80,45,40,50,23,47,45,23,33,17,25,18,40,67,100,43,40,53,87,87,97,63,Bundesliga
Hoffenheim,4l9mrqzmajz5crzlz50mtbt6x,5r47vtvu418kae5j2rpv6w2dw,M. Rots,Mats Rots,20,Defender,Netherlands,Defender,52.0,68.0,5.0,115.0,6.0,0.0,3.0,3.0,11.0,7.0,207.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,5.0,2.0,0.0,82.73,35.71,50.0,100.0,0.0,55.0,42.86,40.0,0.1589557143515367,0.7655980406284053,2.0,10.0,0.24673636,5.0,16.0,11.0,0.5814093500000002,68.0,22.60869565217392,29.56521739130435,2.173913043478261,50.00000000000001,2.608695652173913,0.0,1.3043478260869563,1.3043478260869563,4.782608695652175,3.0434782608695654,1.3043478260869563,1.3043478260869563,0.0,1.3043478260869563,0.0,1.3043478260869563,0.0,0.0,0.8695652173913044,0.0,0.8695652173913044,0.0,2.173913043478261,0.8695652173913044,0.0,82.73,35.71,50.0,100.0,0.0,55.0,42.86,40.0,0.069111180152842,0.332868713316698,0.8695652173913044,4.347826086956522,0.1072766782608695,2.173913043478261,6.956521739130436,4.782608695652175,0.2527866739130435,29.56521739130435,LB/LCB,45,60,65,45,80,50,42,38,20,28,82,35,32,50,12,88,22,40,18,22,12,8,85,18,52,50,40,95,100,22,40,28,20,45,80,85,75,80,88,75,55,60,55,80,80,90,85,85,50,70,65,30,60,90,60,32,85,12,100,22,40,30,22,20,8,90,35,52,50,40,95,100,22,40,28,20,55,90,100,90,85,100,95,70,80,85,Bundesliga
Hoffenheim,4l9mrqzmajz5crzlz50mtbt6x,6ki6rv564ybctrajr2xtgyeax,O. Kabak,Ozan Kabak,26,Defender,Türkiye,Defender,97.0,65.0,10.0,162.0,1.0,0.0,0.0,0.0,29.0,33.0,349.0,0.0,25.0,0.0,5.0,5.0,0.0,0.0,1.0,5.0,2.0,13.0,0.0,0.0,4.0,0.0,86.63,62.5,0.0,0.0,40.0,59.18,78.12,100.0,0.6449136064231804,0.1527001253904702,0.0,0.0,0.0,1.0,15.0,19.0,0.33364503,102.0,25.01432664756447,16.7621776504298,2.5787965616045847,41.77650429799427,0.2578796561604584,0.0,0.0,0.0,7.478510028653295,8.510028653295128,0.0,6.446991404011461,0.0,1.2893982808022924,1.2893982808022924,0.0,0.0,0.2578796561604584,1.2893982808022924,0.5157593123209169,3.35243553008596,0.0,0.0,1.0315186246418335,0.0,86.63,62.5,0.0,0.0,40.0,59.18,78.12,100.0,0.166310099077611,0.0393782558313533,0.0,0.0,0.0,0.2578796561604584,3.8681948424068766,4.899713467048711,0.0860402656160458,26.30372492836676,CB,27,47,53,33,50,48,22,22,90,82,23,98,42,87,87,38,25,92,52,92,97,12,45,70,50,33,88,45,23,88,43,100,90,83,90,38,17,17,50,63,73,50,48,13,50,57,27,58,48,22,22,87,77,23,97,42,90,90,38,25,87,50,93,97,12,45,70,50,33,88,45,23,88,43,100,90,83,87,38,17,17,50,57,70,47,43,Bundesliga
Hoffenheim,4l9mrqzmajz5crzlz50mtbt6x,84d0jugdidn3if1iqx4ynuxw4,L. Avdullahu,Leon Avdullahu,22,Midfielder,Kosovo,Midfielder,102.0,116.0,8.0,218.0,2.0,0.0,1.0,1.0,11.0,6.0,350.0,0.0,1.0,0.0,3.0,0.0,3.0,1.0,1.0,8.0,1.0,1.0,3.0,0.0,5.0,0.0,88.62,66.67,0.0,0.0,33.33,52.38,25.0,71.43,0.1555039577937328,0.1329330296141073,2.0,3.0,0.08308715,5.0,22.0,23.0,0.54166991,125.0,26.228571428571428,29.82857142857143,2.0571428571428574,56.05714285714286,0.5142857142857143,0.0,0.2571428571428572,0.2571428571428572,2.8285714285714287,1.542857142857143,0.0,0.2571428571428572,0.0,0.7714285714285715,0.0,0.7714285714285715,0.2571428571428572,0.2571428571428572,2.0571428571428574,0.2571428571428572,0.2571428571428572,0.7714285714285715,0.0,1.2857142857142858,0.0,88.62,66.67,0.0,0.0,33.33,52.38,25.0,71.43,0.0399867320041027,0.0341827790436275,0.5142857142857143,0.7714285714285715,0.0213652671428571,1.2857142857142858,5.6571428571428575,5.914285714285715,0.1392865482857142,32.142857142857146,DM/CM,95,100,90,100,43,50,31,29,31,48,21,29,43,48,17,90,57,88,81,60,21,48,29,79,52,62,79,29,21,67,50,29,95,38,52,86,31,43,95,93,100,76,100,95,86,81,95,43,50,29,29,24,43,21,24,43,43,17,90,52,86,76,57,14,48,29,62,52,62,79,29,21,67,50,29,95,38,52,86,29,38,90,86,95,71,86,Bundesliga
Hoffenheim,4l9mrqzmajz5crzlz50mtbt6x,87ytopsesl3dy8wwdefnzlm5m,B. Conté,Bambasé Conté,23,Midfielder,Germany,Midfielder,21.0,43.0,1.0,62.0,7.0,0.0,1.0,2.0,18.0,2.0,252.0,1.0,5.0,2.0,9.0,8.0,1.0,4.0,0.0,1.0,1.0,21.0,7.0,2.0,1.0,0.0,80.52,50.0,66.67,100.0,11.11,41.86,41.67,20.0,0.7280186271120754,0.5455494506239098,1.0,9.0,0.2975357799999999,4.0,6.0,7.0,0.34514327,31.0,7.500000000000001,15.357142857142858,0.3571428571428571,22.142857142857142,2.5,0.0,0.3571428571428571,0.7142857142857143,6.428571428571429,0.7142857142857143,0.3571428571428571,1.7857142857142858,0.7142857142857143,3.2142857142857144,2.857142857142857,0.3571428571428571,1.4285714285714286,0.0,0.3571428571428571,0.3571428571428571,7.500000000000001,2.5,0.7142857142857143,0.3571428571428571,0.0,80.52,50.0,66.67,100.0,11.11,41.86,41.67,20.0,0.260006652540027,0.1948390895085392,0.3571428571428571,3.2142857142857144,0.1062627785714285,1.4285714285714286,2.142857142857143,2.5,0.1232654535714285,11.071428571428571,CM/AM,17,11,11,7,70,52,22,35,80,24,33,78,91,85,94,22,91,30,20,31,96,91,50,20,50,41,57,96,89,24,30,44,7,67,59,31,61,70,52,17,17,37,15,26,26,7,22,85,52,30,37,89,30,41,85,96,89,100,30,93,30,22,30,96,93,56,30,50,41,57,96,89,24,30,44,7,78,56,48,67,85,63,22,33,41,26,Bundesliga
Hoffenheim,4l9mrqzmajz5crzlz50mtbt6x,ag6hkplnlodzxqrs9fh7mka5m,W. Burger,Wouter Burger,25,Midfielder,Netherlands,Midfielder,54.0,108.0,7.0,158.0,6.0,0.0,2.0,2.0,23.0,16.0,349.0,1.0,11.0,0.0,5.0,4.0,1.0,2.0,0.0,3.0,1.0,12.0,3.0,4.0,3.0,0.0,77.45,43.75,36.36,50.0,20.0,57.5,64.71,37.5,0.3982670580428297,0.3538931865867998,0.0,9.0,0.19804973,9.0,15.0,23.0,0.47780067,78.0,13.925501432664756,27.851002865329512,1.805157593123209,40.74498567335244,1.5472779369627507,0.0,0.5157593123209169,0.5157593123209169,5.9312320916905446,4.126074498567335,0.2578796561604584,2.836676217765043,0.0,1.2893982808022924,1.0315186246418335,0.2578796561604584,0.5157593123209169,0.0,0.7736389684813754,0.2578796561604584,3.094555873925501,0.7736389684813754,1.0315186246418335,0.7736389684813754,0.0,77.45,43.75,36.36,50.0,20.0,57.5,64.71,37.5,0.1027049719881222,0.0912618532745329,0.0,2.320916905444126,0.0510729962750716,2.320916905444126,3.8681948424068766,5.9312320916905446,0.1232150724928366,20.11461318051576,CM/AM,70,81,83,78,56,52,39,35,94,100,33,100,33,35,61,22,54,30,61,31,70,41,76,63,50,30,44,67,52,33,81,89,19,37,22,7,61,44,96,67,83,52,78,70,78,81,74,37,52,41,33,81,100,30,100,33,22,52,11,48,30,59,22,63,41,70,56,50,30,44,67,52,33,81,89,19,33,22,7,52,33,96,63,78,37,74,Bundesliga
Hoffenheim,4l9mrqzmajz5crzlz50mtbt6x,aplc9mad75h1k90o3qla9c7l6,P. Wimmer,Patrick Wimmer,25,Midfielder,Austria,Midfielder,14.0,54.0,2.0,67.0,5.0,0.0,6.0,6.0,15.0,3.0,207.0,3.0,4.0,0.0,9.0,3.0,6.0,4.0,0.0,1.0,1.0,15.0,4.0,1.0,2.0,0.0,77.91,28.57,50.0,50.0,11.11,55.56,57.14,50.0,0.6447392362817519,0.4039454193769966,5.0,10.0,0.4961402,2.0,6.0,10.0,0.87703384,29.0,6.086956521739131,23.47826086956522,0.8695652173913044,29.1304347826087,2.173913043478261,0.0,2.608695652173913,2.608695652173913,6.521739130434783,1.3043478260869563,1.3043478260869563,1.7391304347826089,0.0,3.91304347826087,1.3043478260869563,2.608695652173913,1.7391304347826089,0.0,0.4347826086956522,0.4347826086956522,6.521739130434783,1.7391304347826089,0.4347826086956522,0.8695652173913044,0.0,77.91,28.57,50.0,50.0,11.11,55.56,57.14,50.0,0.2803214070790226,0.1756284432073898,2.173913043478261,4.347826086956522,0.2157131304347826,0.8695652173913044,2.608695652173913,4.347826086956522,0.3813190608695652,12.608695652173914,CM/AM,4,39,28,17,37,52,70,69,56,44,67,67,33,85,44,94,91,30,20,31,83,61,33,44,50,37,22,89,52,24,70,78,35,63,30,96,72,93,22,17,43,93,11,7,70,48,56,70,52,74,70,96,74,78,81,33,96,67,100,96,30,33,41,93,81,37,59,50,37,22,89,52,24,70,78,35,89,52,96,89,96,26,37,59,96,37,Bundesliga
