Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate pass_Total,total att assist_Total,total mins played,total accurate long balls_Total,total aerial won_Total,total attempt_Total,total attempts ibox_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total interception_Total,total touches in opposition box_Total,total won contest_Total,total won tackle_Total,total accurate cross_Total,total attempts obox_Total,total blocked scoring att_Total,total goals_Total,total ontarget attempt_Total,total was fouled_Total,total assists_Total,total big chances saved_Total,total direct setpiece goals_Total,total direct corner goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate pass_p90,total att assist_p90,total accurate long balls_p90,total aerial won_p90,total attempt_p90,total attempts ibox_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total interception_p90,total touches in opposition box_p90,total won contest_p90,total won tackle_p90,total accurate cross_p90,total attempts obox_p90,total blocked scoring att_p90,total goals_p90,total ontarget attempt_p90,total was fouled_p90,total assists_p90,total big chances saved_p90,total direct setpiece goals_p90,total direct corner goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate pass_TotalPR,total att assist_TotalPR,total accurate long balls_TotalPR,total aerial won_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total interception_TotalPR,total touches in opposition box_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total accurate cross_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total goals_TotalPR,total ontarget attempt_TotalPR,total was fouled_TotalPR,total assists_TotalPR,total big chances saved_TotalPR,total direct setpiece goals_TotalPR,total direct corner goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate pass_p90PR,total att assist_p90PR,total accurate long balls_p90PR,total aerial won_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total interception_p90PR,total touches in opposition box_p90PR,total won contest_p90PR,total won tackle_p90PR,total accurate cross_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total goals_p90PR,total ontarget attempt_p90PR,total was fouled_p90PR,total assists_p90PR,total big chances saved_p90PR,total direct setpiece goals_p90PR,total direct corner goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Trabzonspor,2yab38jdfl0gk2tei1mq40o06,axeygxw5crichqm4hqprm3mdw,Wagner Pina,Wagner Fabrício Cardoso de Pina,23,Defender,Cabo Verde,Defender,71.0,86.0,156.0,7.0,379.0,2.0,0.0,1.0,0.0,11.0,12.0,23.0,10.0,5.0,6.0,5.0,6.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,90.17,28.57,16.67,45.45,0.0,47.92,0.0,66.67,0.0910209395542666,0.6889026340032479,0.0,5.0,0.15104382,2.0,13.0,11.0,0.5441456899999999,55.0,16.860158311345646,20.4221635883905,37.04485488126649,1.6622691292875988,0.4749340369393139,0.0,0.2374670184696569,0.0,2.6121372031662267,2.849604221635884,5.461741424802111,2.3746701846965697,1.1873350923482848,1.4248021108179418,1.1873350923482848,1.4248021108179418,0.2374670184696569,0.2374670184696569,0.2374670184696569,0.0,0.0,2.1372031662269126,0.2374670184696569,0.0,0.0,0.0,90.17,28.57,16.67,45.45,0.0,47.92,0.0,66.67,0.0216144711342585,0.1635916545126446,0.0,1.1873350923482848,0.0358679255936675,0.4749340369393139,3.0870712401055407,2.6121372031662267,0.1292166546174142,13.060686015831134,RB/RCB,28,70,45,75,5,10,18,12,100,100,75,32,40,68,82,75,52,62,78,42,22,82,85,48,52,52,90,5,55,35,22,25,10,60,20,80,30,62,75,50,45,25,60,10,35,95,55,90,5,10,25,12,100,100,90,40,90,80,90,90,50,75,80,42,22,90,90,48,52,52,90,5,55,35,22,25,10,60,25,80,30,70,80,55,60,40,75,15,Süper Lig
Trabzonspor,2yab38jdfl0gk2tei1mq40o06,cg2c1slur70h744zbyvc65bs9,M. Kabasakal,Melih Kabasakal,30,Midfielder,Türkiye,Midfielder,104.0,43.0,147.0,1.0,320.0,7.0,1.0,0.0,0.0,1.0,1.0,11.0,7.0,6.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,94.84,87.5,0.0,100.0,0.0,45.83,33.33,87.5,0.0,0.0811686354270093,0.0,3.0,0.06032968,1.0,5.0,4.0,0.1733589299999999,47.0,29.25,12.09375,41.34375,0.28125,1.96875,0.28125,0.0,0.0,0.28125,0.28125,3.09375,1.96875,1.6875,0.0,0.28125,1.96875,0.0,0.0,0.0,0.0,0.0,0.28125,0.0,0.0,0.0,0.0,94.84,87.5,0.0,100.0,0.0,45.83,33.33,87.5,0.0,0.0228286787138463,0.0,0.84375,0.0169677225,0.28125,1.40625,1.125,0.0487571990624999,13.21875,DM/CM,64,11,37,17,26,19,7,16,16,14,11,63,71,9,30,77,33,13,23,41,20,9,40,51,51,51,100,100,33,91,20,23,37,91,7,26,17,24,26,27,10,9,14,17,83,9,51,17,31,26,7,16,14,14,17,80,91,9,37,94,33,13,23,41,20,9,40,51,51,51,100,100,33,91,20,23,37,91,7,31,17,37,29,26,11,9,14,14,Süper Lig
Trabzonspor,2yab38jdfl0gk2tei1mq40o06,d078o2hgm2fkdjz5vagzx9oq2,Sidny Cabral,Sidny Lopes Cabral,24,Defender,Cabo Verde,Defender,41.0,59.0,99.0,2.0,240.0,7.0,0.0,4.0,1.0,2.0,3.0,15.0,6.0,3.0,4.0,1.0,3.0,1.0,3.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,94.29,70.0,6.67,50.0,25.0,46.88,0.0,37.5,0.2769457579209742,0.2077087015890148,2.0,6.0,0.19066645,2.0,8.0,9.0,0.3880886099999999,40.0,15.375,22.125,37.125,0.75,2.625,0.0,1.5,0.375,0.75,1.125,5.625,2.25,1.125,1.5,0.375,1.125,0.375,1.125,0.375,0.0,0.375,2.25,0.0,0.0,0.0,0.0,94.29,70.0,6.67,50.0,25.0,46.88,0.0,37.5,0.1038546592203653,0.0778907630958805,0.75,2.25,0.07149991875,0.75,3.0,3.375,0.1455332287499999,15.0,CB,6,46,11,68,28,3,69,33,69,81,43,7,22,58,61,47,86,99,79,40,64,90,42,47,51,51,97,97,83,61,58,18,3,10,61,78,92,90,100,81,39,42,53,8,11,86,33,89,53,3,94,50,81,89,92,6,53,86,78,81,89,100,97,40,89,100,42,47,51,51,97,97,83,61,58,18,3,10,69,92,100,100,100,94,49,53,92,19,Süper Lig
Trabzonspor,2yab38jdfl0gk2tei1mq40o06,e2k1zvps76pfb17pqnryuf0gk,C. Nwaiwu,Chibuike Nwaiwu,23,Defender,Nigeria,Defender,227.0,111.0,338.0,0.0,533.0,23.0,7.0,5.0,2.0,5.0,5.0,28.0,30.0,10.0,5.0,4.0,5.0,0.0,3.0,1.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,89.66,60.53,0.0,80.0,40.0,62.22,58.33,55.56,0.4157759829726351,0.0,3.0,3.0,0.09827791,1.0,19.0,21.0,0.6108200999999999,197.0,38.33020637898687,18.74296435272045,57.073170731707314,0.0,3.883677298311445,1.1819887429643527,0.8442776735459662,0.3377110694183864,0.8442776735459662,0.8442776735459662,4.727954971857411,5.065666041275797,1.6885553470919323,0.8442776735459662,0.6754221388367729,0.8442776735459662,0.0,0.5065666041275797,0.1688555347091932,0.0,0.3377110694183864,1.6885553470919323,0.0,0.0,0.0,0.0,89.66,60.53,0.0,80.0,40.0,62.22,58.33,55.56,0.0702060759240847,0.0,0.5065666041275797,0.5065666041275797,0.0165947690431519,0.1688555347091932,3.2082551594746715,3.545966228893058,0.1031403545966228,33.26454033771107,CB,86,83,83,12,88,43,83,58,92,92,90,85,94,69,97,75,42,99,79,40,86,100,42,47,51,51,56,75,42,72,74,75,47,47,69,21,100,62,75,58,74,68,81,81,69,67,69,12,81,25,67,44,86,83,75,72,86,47,92,56,42,89,69,40,81,94,42,47,51,51,56,75,42,72,74,75,47,47,56,21,92,53,64,50,56,58,75,67,Süper Lig
Rizespor,1lbrlj3uu8wi2h9j79snuoae4,13u1ebeq6nonh7jdr6ao85obu,I. Olawoyin,Ibrahim Olawoyin,28,Attacker,Nigeria,Striker,49.0,96.0,143.0,6.0,395.0,4.0,5.0,7.0,3.0,11.0,11.0,25.0,11.0,3.0,9.0,7.0,6.0,2.0,4.0,2.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,82.66,30.77,40.0,63.64,42.86,54.35,55.56,75.0,0.5234748537067316,0.3253082078915188,3.0,9.0,0.21934614,4.0,20.0,19.0,0.4235070999999999,72.0,11.164556962025316,21.873417721518987,32.58227848101266,1.3670886075949369,0.9113924050632912,1.1392405063291138,1.5949367088607591,0.6835443037974683,2.5063291139240502,2.5063291139240502,5.696202531645569,2.5063291139240502,0.6835443037974683,2.050632911392405,1.5949367088607591,1.3670886075949369,0.4556962025316455,0.9113924050632912,0.4556962025316455,0.2278481012658227,0.6835443037974683,1.1392405063291138,0.0,0.0,0.0,0.0,82.66,30.77,40.0,63.64,42.86,54.35,55.56,75.0,0.1192727514774831,0.0741208574942701,0.6835443037974683,2.050632911392405,0.0499776015189873,0.9113924050632912,4.556962025316455,4.329113924050633,0.0964952886075949,16.40506329113924,ST,96,100,100,79,79,32,23,7,73,71,77,100,95,14,86,98,80,79,48,43,43,57,34,52,52,52,89,21,86,82,61,100,89,64,7,64,62,88,75,84,100,98,86,100,100,100,100,79,86,29,14,7,75,71,64,100,96,7,89,100,82,82,43,36,39,57,34,52,52,52,89,21,86,82,61,100,89,64,11,68,57,89,68,79,100,100,82,100,Süper Lig
Rizespor,1lbrlj3uu8wi2h9j79snuoae4,1czk5wkuu6ahu3ytu2or8276d,Q. Laçi,Qazim Laçi,30,Midfielder,Albania,Midfielder,58.0,207.0,250.0,22.0,485.0,24.0,3.0,8.0,1.0,5.0,5.0,20.0,4.0,2.0,2.0,3.0,3.0,15.0,7.0,2.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,87.72,64.86,41.67,60.0,25.0,52.63,0.0,37.5,0.3761641017253489,1.7029910770893808,4.0,13.0,0.30954416,5.0,43.0,42.0,1.569107079999999,154.0,10.762886597938143,38.41237113402062,46.39175257731959,4.082474226804123,4.45360824742268,0.556701030927835,1.4845360824742266,0.1855670103092783,0.9278350515463916,0.9278350515463916,3.711340206185567,0.7422680412371133,0.3711340206185566,0.3711340206185566,0.556701030927835,0.556701030927835,2.783505154639175,1.2989690721649485,0.3711340206185566,0.1855670103092783,0.3711340206185566,1.11340206185567,0.0,0.0,0.0,0.0,87.72,64.86,41.67,60.0,25.0,52.63,0.0,37.5,0.0698036477428482,0.3160189627588541,0.7422680412371133,2.4123711340206184,0.0574411843298969,0.9278350515463916,7.979381443298968,7.793814432989691,0.2911745096907214,28.577319587628864,CM/AM,50,93,93,96,86,68,79,21,36,29,79,75,54,14,54,39,93,86,43,71,61,68,29,54,50,54,71,43,86,75,64,79,11,21,29,86,75,54,57,54,100,96,100,100,29,100,79,93,86,57,50,14,29,21,43,64,43,14,29,29,93,71,29,57,57,43,29,54,50,54,71,43,86,75,64,79,11,21,14,86,64,36,36,43,100,93,100,100,Süper Lig
Rizespor,1lbrlj3uu8wi2h9j79snuoae4,29vvxzsd3221w7a5upiznkjx1,A. Sowe,Ali Sowe,32,Attacker,Gambia,Striker,33.0,40.0,73.0,3.0,528.0,2.0,9.0,10.0,9.0,9.0,9.0,21.0,1.0,4.0,22.0,6.0,0.0,0.0,1.0,3.0,2.0,6.0,6.0,0.0,0.0,0.0,0.0,82.95,66.67,0.0,66.67,60.0,45.65,45.0,0.0,1.1021442515794402,0.1019554793332217,0.0,5.0,0.18413595,1.0,5.0,3.0,0.0558381099999999,17.0,5.625,6.818181818181818,12.443181818181818,0.5113636363636364,0.3409090909090909,1.5340909090909092,1.7045454545454546,1.5340909090909092,1.5340909090909092,1.5340909090909092,3.5795454545454546,0.1704545454545454,0.6818181818181819,3.75,1.0227272727272727,0.0,0.0,0.1704545454545454,0.5113636363636364,0.3409090909090909,1.0227272727272727,1.0227272727272727,0.0,0.0,0.0,0.0,82.95,66.67,0.0,66.67,60.0,45.65,45.0,0.0,0.1878654974283136,0.0173787748863446,0.0,0.8522727272727273,0.0313868096590909,0.1704545454545454,0.8522727272727273,0.5113636363636364,0.0095178596590908,2.897727272727273,ST,82,64,64,41,45,64,54,68,62,62,50,23,100,66,79,14,27,23,73,62,70,68,34,52,52,52,93,54,27,91,86,75,61,14,54,11,5,55,64,30,61,36,14,48,64,32,46,21,32,43,20,34,54,50,38,14,93,43,70,14,27,7,50,48,54,48,34,52,52,52,93,54,27,91,86,75,61,14,25,7,5,36,54,21,46,25,11,18,Süper Lig
Rizespor,1lbrlj3uu8wi2h9j79snuoae4,5edtlo5i3y7jthr27otqy819m,M. Pala,Mithat Pala,26,Midfielder,Türkiye,Midfielder,81.0,126.0,203.0,4.0,540.0,9.0,0.0,7.0,5.0,16.0,17.0,35.0,8.0,4.0,19.0,9.0,7.0,4.0,2.0,2.0,0.0,1.0,16.0,2.0,0.0,0.0,0.0,88.26,56.25,25.0,56.25,14.29,56.45,0.0,70.0,0.4928958922953381,0.4378359211961404,1.0,14.0,0.39882358,12.0,13.0,21.0,1.2110656400000004,84.0,13.5,21.0,33.833333333333336,0.6666666666666666,1.5,0.0,1.1666666666666667,0.8333333333333334,2.6666666666666665,2.833333333333333,5.833333333333333,1.3333333333333333,0.6666666666666666,3.1666666666666665,1.5,1.1666666666666667,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.1666666666666666,2.6666666666666665,0.3333333333333333,0.0,0.0,0.0,88.26,56.25,25.0,56.25,14.29,56.45,0.0,70.0,0.0821493153825563,0.07297265353269,0.1666666666666666,2.333333333333333,0.0664705966666666,2.0,2.1666666666666665,3.5,0.2018442733333334,14.0,RM/RCM,88,100,88,69,56,19,75,81,100,100,100,62,69,88,100,100,88,56,69,31,38,100,81,56,56,56,100,62,100,62,25,100,25,75,62,62,50,88,88,100,75,75,88,88,75,100,88,50,50,19,50,62,88,88,88,50,62,75,100,75,75,50,62,31,25,100,75,56,56,56,100,62,100,62,25,100,25,75,38,50,12,88,88,100,38,62,88,75,Süper Lig
Rizespor,1lbrlj3uu8wi2h9j79snuoae4,8fctg80d8jbnij34636np1o9g,E. Bulut,Emrecan Bulut,23,Attacker,Türkiye,Striker,17.0,36.0,50.0,4.0,248.0,1.0,0.0,5.0,2.0,11.0,12.0,15.0,2.0,1.0,10.0,5.0,3.0,3.0,3.0,1.0,2.0,2.0,6.0,1.0,0.0,0.0,0.0,71.43,50.0,23.08,45.45,40.0,38.46,0.0,75.0,0.3724765851739104,0.442052282830299,4.0,8.0,0.2857586599999999,2.0,2.0,6.0,0.41481741,22.0,6.169354838709677,13.064516129032258,18.14516129032258,1.4516129032258065,0.3629032258064516,0.0,1.814516129032258,0.7258064516129032,3.991935483870968,4.354838709677419,5.443548387096774,0.7258064516129032,0.3629032258064516,3.629032258064516,1.814516129032258,1.0887096774193548,1.0887096774193548,1.0887096774193548,0.3629032258064516,0.7258064516129032,0.7258064516129032,2.177419354838709,0.3629032258064516,0.0,0.0,0.0,71.43,50.0,23.08,45.45,40.0,38.46,0.0,75.0,0.1351729542969836,0.1604221994142214,1.4516129032258065,2.903225806451613,0.1037027395161289,0.7258064516129032,0.7258064516129032,2.177419354838709,0.1505385762096774,7.983870967741936,LW,31,31,25,44,12,22,25,19,62,62,44,66,28,38,66,56,69,59,25,91,44,66,78,53,53,53,19,34,69,44,66,19,25,66,38,50,59,47,56,19,12,41,56,44,31,44,38,56,6,22,31,12,69,56,75,69,31,62,69,81,75,75,19,88,50,75,88,53,53,53,19,34,69,44,66,19,25,66,31,75,75,53,69,31,12,50,75,56,Süper Lig
Rizespor,1lbrlj3uu8wi2h9j79snuoae4,8p47d0e54hgl7d86vur1m5nmx,M. Sagnan,Modibo Sagnan,27,Defender,Mali,Defender,167.0,100.0,267.0,1.0,538.0,16.0,12.0,6.0,5.0,1.0,1.0,24.0,41.0,8.0,6.0,0.0,6.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,89.6,48.48,0.0,0.0,33.33,42.11,48.0,60.0,0.7813820309282818,0.0,1.0,6.0,0.11901387,2.0,22.0,14.0,0.4327397699999999,167.0,27.93680297397769,16.728624535315983,44.66542750929368,0.1672862453531598,2.676579925650558,2.007434944237918,1.003717472118959,0.8364312267657993,0.1672862453531598,0.1672862453531598,4.014869888475836,6.858736059479554,1.338289962825279,1.003717472118959,0.0,1.003717472118959,0.0,0.1672862453531598,0.3345724907063197,0.0,0.3345724907063197,0.3345724907063197,0.0,0.0,0.0,0.0,89.6,48.48,0.0,0.0,33.33,42.11,48.0,60.0,0.1307144661404189,0.0,0.1672862453531598,1.003717472118959,0.019909383457249,0.3345724907063197,3.680297397769517,2.3420074349442377,0.0723914113382899,27.93680297397769,CB,53,78,64,40,67,79,92,90,51,51,67,94,86,79,25,86,42,72,97,40,86,40,42,47,51,51,53,44,42,25,67,8,22,54,92,21,74,90,86,81,85,51,56,62,36,53,44,36,56,69,86,81,56,56,53,89,72,69,25,69,42,61,94,40,78,31,42,47,51,51,53,44,42,25,67,8,22,54,86,21,64,78,75,69,72,39,36,53,Süper Lig
Rizespor,1lbrlj3uu8wi2h9j79snuoae4,8yxa6unly2p4uxa2lexnd5xbd,A. Mocsi,Attila Mocsi,26,Defender,Hungary,Defender,202.0,129.0,329.0,6.0,533.0,33.0,13.0,5.0,5.0,2.0,2.0,22.0,33.0,6.0,6.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,87.27,54.1,28.57,50.0,20.0,38.6,41.94,50.0,0.6520633547434767,0.5660928127474777,0.0,8.0,0.17390164,7.0,34.0,44.0,1.0427644800000002,212.0,34.10881801125704,21.78236397748593,55.553470919324575,1.0131332082551594,5.572232645403377,2.195121951219512,0.8442776735459662,0.8442776735459662,0.3377110694183864,0.3377110694183864,3.7148217636022514,5.572232645403377,1.0131332082551594,1.0131332082551594,0.1688555347091932,0.6754221388367729,0.3377110694183864,0.0,0.0,0.0,0.1688555347091932,0.0,0.0,0.1688555347091932,0.0,0.0,87.27,54.1,28.57,50.0,20.0,38.6,41.94,50.0,0.1101045064294801,0.0955879045915065,0.0,1.350844277673546,0.0293642544090056,1.1819887429643527,5.74108818011257,7.429643527204503,0.1760765538461538,35.79737335834896,RB/RCB,95,100,95,68,100,95,82,85,42,38,62,95,60,68,40,48,70,25,35,42,60,10,40,98,52,52,60,55,70,48,50,10,40,38,85,70,30,85,85,95,100,100,85,100,90,100,95,65,100,95,70,80,45,35,45,85,50,60,40,40,70,25,35,42,60,10,40,95,52,52,60,55,70,48,50,10,40,38,80,65,30,80,70,95,100,100,85,100,Süper Lig
Rizespor,1lbrlj3uu8wi2h9j79snuoae4,cvp10zci3p7gg5gi9bmbgj6qd,T. Antalyalı,Taylan Antalyali,31,Midfielder,Türkiye,Midfielder,95.0,140.0,235.0,4.0,499.0,21.0,3.0,2.0,1.0,4.0,4.0,23.0,8.0,8.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,86.4,70.0,0.0,25.0,0.0,60.53,37.5,44.44,0.1528163210479033,0.3156912262467773,1.0,7.0,0.14467355,4.0,31.0,33.0,0.5025368700000001,131.0,17.13426853707415,25.250501002004007,42.38476953907816,0.7214428857715431,3.787575150300601,0.5410821643286573,0.3607214428857715,0.1803607214428857,0.7214428857715431,0.7214428857715431,4.148296593186373,1.4428857715430865,1.4428857715430865,0.3607214428857715,0.1803607214428857,0.7214428857715431,0.0,0.1803607214428857,0.1803607214428857,0.0,0.0,1.8036072144288573,0.0,0.0,0.0,0.0,86.4,70.0,0.0,25.0,0.0,60.53,37.5,44.44,0.0275620619124474,0.056938297319058,0.1803607214428857,1.2625250501002003,0.0260934258517034,0.7214428857715431,5.591182364729459,5.95190380761523,0.0906379124248497,23.62725450901804,DM/CM,54,89,74,66,87,63,36,44,60,57,76,71,86,31,30,43,33,41,60,41,20,81,40,51,51,51,60,77,33,21,20,86,44,23,34,69,49,67,63,67,86,97,63,81,34,83,57,46,74,51,31,40,49,43,49,63,83,26,20,31,33,34,57,41,20,77,40,51,51,51,60,77,33,21,20,86,44,23,29,54,43,54,51,63,77,97,49,60,Süper Lig
Rizespor,1lbrlj3uu8wi2h9j79snuoae4,eikdf6bvfyzmb0ahxtyokd5gp,A. Kutucu,Ahmed Kutucu,26,Attacker,Türkiye,Striker,51.0,93.0,142.0,4.0,430.0,6.0,4.0,16.0,6.0,5.0,6.0,18.0,5.0,5.0,12.0,2.0,4.0,2.0,10.0,7.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,88.2,60.0,15.38,40.0,31.25,46.15,50.0,44.44,1.0553945374423044,0.3759173960650848,11.0,11.0,0.32275407,3.0,19.0,21.0,0.5462987799999999,64.0,10.674418604651162,19.46511627906977,29.72093023255814,0.8372093023255814,1.255813953488372,0.8372093023255814,3.3488372093023258,1.255813953488372,1.0465116279069768,1.255813953488372,3.767441860465116,1.0465116279069768,1.0465116279069768,2.511627906976744,0.4186046511627907,0.8372093023255814,0.4186046511627907,2.0930232558139537,1.4651162790697674,0.0,1.0465116279069768,0.627906976744186,0.0,0.0,0.0,0.0,88.2,60.0,15.38,40.0,31.25,46.15,50.0,44.44,0.2208965310925753,0.0786803852229247,2.302325581395349,2.302325581395349,0.0675531774418604,0.627906976744186,3.976744186046512,4.395348837209302,0.114341605116279,13.395348837209305,LW,100,94,94,44,81,88,97,72,16,19,62,94,91,56,12,81,62,100,94,28,100,31,34,53,53,53,100,56,44,31,38,50,81,25,81,44,100,62,62,41,100,94,75,94,94,75,88,28,69,81,94,62,6,6,28,88,75,25,6,50,53,100,94,28,81,19,34,53,53,53,100,56,44,31,38,50,81,25,75,38,100,31,31,19,100,94,69,88,Süper Lig
Rizespor,1lbrlj3uu8wi2h9j79snuoae4,yl0xjz80l54gd87o98gw9c7o,Z. Ariss,Zakaria Ariss,22,Defender,Morocco,Defender,75.0,94.0,168.0,5.0,376.0,13.0,4.0,6.0,1.0,7.0,7.0,14.0,17.0,9.0,6.0,0.0,5.0,1.0,5.0,3.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,81.95,39.39,11.11,0.0,16.67,42.42,66.67,83.33,0.3072653376057293,0.3013708620261762,4.0,8.0,0.18831792,7.0,15.0,19.0,0.48734165,87.0,17.952127659574465,22.5,40.212765957446805,1.1968085106382975,3.111702127659574,0.9574468085106382,1.4361702127659577,0.2393617021276595,1.675531914893617,1.675531914893617,3.351063829787234,4.069148936170213,2.154255319148936,1.4361702127659577,0.0,1.1968085106382975,0.2393617021276595,1.1968085106382975,0.7180851063829787,0.0,0.2393617021276595,1.1968085106382975,0.0,0.0,0.0,0.0,81.95,39.39,11.11,0.0,16.67,42.42,66.67,83.33,0.0735475542141373,0.0721366425062655,0.9574468085106382,1.9148936170212765,0.0450760978723404,1.675531914893617,3.590425531914893,4.547872340425531,0.1166509268617021,20.824468085106385,LB/LCB,64,82,77,70,82,66,80,41,84,80,32,91,91,61,14,61,41,100,93,41,61,73,39,50,52,52,41,36,32,14,50,23,75,75,64,59,93,73,68,89,75,77,45,64,73,91,86,73,86,64,95,36,86,77,32,82,95,64,14,55,41,100,100,41,59,73,39,50,52,52,41,36,32,14,50,23,75,75,59,59,91,73,73,100,86,95,64,91,Süper Lig
Çorum,eg0cqg1u8zz85ma9nzk0cijv,1cad4bkf8h0mx6mfdm86g9d2i,M. Diomandé,Mohamed Diomande,24,Midfielder,Côte d'Ivoire,Midfielder,36.0,95.0,131.0,6.0,374.0,11.0,2.0,6.0,3.0,5.0,5.0,16.0,2.0,1.0,14.0,3.0,5.0,0.0,3.0,3.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,87.92,64.71,0.0,60.0,16.67,50.0,66.67,100.0,0.496119099862,0.3642899106242774,4.0,12.0,0.3280122199999999,7.0,18.0,16.0,0.3018303499999999,63.0,8.663101604278074,22.86096256684492,31.52406417112299,1.443850267379679,2.647058823529412,0.481283422459893,1.443850267379679,0.7219251336898395,1.2032085561497323,1.2032085561497323,3.850267379679144,0.481283422459893,0.2406417112299465,3.368983957219251,0.7219251336898395,1.2032085561497323,0.0,0.7219251336898395,0.7219251336898395,0.2406417112299465,0.2406417112299465,1.443850267379679,0.2406417112299465,0.0,0.0,0.0,87.92,64.71,0.0,60.0,16.67,50.0,66.67,100.0,0.1193869491646524,0.0876633474764303,0.962566844919786,2.887700534759358,0.0789334219251336,1.6844919786096255,4.331550802139037,3.850267379679144,0.0726329719251336,15.160427807486627,CM/AM,25,43,36,32,68,54,36,54,36,29,50,50,36,79,54,79,21,36,61,71,43,68,57,54,50,54,79,32,21,75,46,64,96,96,50,29,75,43,64,86,57,43,29,36,7,43,29,25,64,50,39,64,43,36,50,50,36,71,57,86,21,36,64,71,43,71,57,54,50,54,79,32,21,75,46,64,96,96,50,29,82,64,71,93,64,43,29,43,Süper Lig
