Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total assists_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total duels won_Total,total effective clearance_Total,total goals_Total,total mins played,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total won tackle_Total,total accurate cross_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total won contest_Total,total interception_Total,total big chances saved_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total assists_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total duels won_p90,total effective clearance_p90,total goals_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total won tackle_p90,total accurate cross_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total won contest_p90,total interception_p90,total big chances saved_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total assists_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total goals_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won tackle_TotalPR,total accurate cross_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total won contest_TotalPR,total interception_TotalPR,total big chances saved_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total assists_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total duels won_p90PR,total effective clearance_p90PR,total goals_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won tackle_p90PR,total accurate cross_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total won contest_p90PR,total interception_p90PR,total big chances saved_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Čukarički,c7o9hpr4axv7govpi4s5ohbnd,2jcqhmyzt2fbjln45itsqa8r9,U. Nikolić,Uros Nikolic,32.0,Midfielder,Serbia,Midfielder,19.0,27.0,4.0,46.0,2.0,0.0,5.0,4.0,3.0,1.0,6.0,2.0,1.0,200.0,1.0,5.0,1.0,3.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,71.88,36.36,0.0,0.0,25.0,40.0,50.0,100.0,0.4150703707289698,0.2411239160594077,1.0,2.0,0.0427186799999999,0.0,4.0,3.0,0.10859393,19.0,8.549999999999999,12.15,1.7999999999999998,20.7,0.8999999999999999,0.0,2.25,1.7999999999999998,1.35,0.4499999999999999,2.7,0.8999999999999999,0.4499999999999999,0.4499999999999999,2.25,0.4499999999999999,1.35,0.0,0.4499999999999999,1.35,1.7999999999999998,0.0,0.0,0.0,0.0,71.88,36.36,0.0,0.0,25.0,40.0,50.0,100.0,0.1867816668280364,0.1085057622267334,0.4499999999999999,0.8999999999999999,0.0192234059999999,0.0,1.7999999999999998,1.35,0.0488672685,8.549999999999999,CM/AM,17,12,17,12,33,23,21,10,46,4,8,44,48,10,23,6,29,15,23,15,27,10,10,52,48,17,17,15,10,31,15,71,94,17,12,8,4,4,6,12,4,8,8,42,21,62,33,62,23,62,42,67,8,12,79,83,33,46,8,79,15,42,50,62,10,10,52,48,17,17,15,10,31,15,71,94,58,25,29,12,8,6,33,4,17,25,Serbian SuperLeague
Čukarički,c7o9hpr4axv7govpi4s5ohbnd,2rrvmbqz8849p8tym2wmy5c0k,U. Miladinović,Uros Miladinovic,22.0,Midfielder,Serbia,Midfielder,41.0,81.0,8.0,119.0,3.0,3.0,12.0,27.0,16.0,11.0,48.0,6.0,4.0,779.0,10.0,44.0,17.0,8.0,3.0,10.0,39.0,40.0,18.0,2.0,0.0,0.0,71.69,61.54,20.0,46.15,37.04,36.92,13.64,80.0,2.604701476893001,1.213795940055312,16.0,21.0,0.7169987699999998,5.0,9.0,19.0,0.9547531600000002,54.0,4.736842105263158,9.358151476251605,0.9242618741976896,13.74839537869063,0.3465982028241335,0.3465982028241335,1.386392811296534,3.1193838254172017,1.848523748395379,1.270860077021823,5.545571245186136,0.693196405648267,0.4621309370988447,1.1553273427471118,5.083440308087292,1.96405648267009,0.9242618741976896,0.3465982028241335,1.1553273427471118,4.505776636713736,4.621309370988447,2.079589216944801,0.2310654685494223,0.0,0.0,71.69,61.54,20.0,46.15,37.04,36.92,13.64,80.0,0.3009282835948268,0.1402331638061336,1.848523748395379,2.426187419768935,0.0828368283697047,0.5776636713735559,1.0397946084724006,2.1951219512195124,0.1103052431322208,6.238767650834403,CM/AM,50,46,56,46,46,96,65,96,96,83,96,81,94,96,96,92,81,58,98,100,100,100,38,52,48,12,58,46,58,71,8,8,73,96,79,100,88,100,44,29,54,75,35,15,8,17,4,25,83,25,88,88,71,75,67,88,92,96,71,42,42,88,96,96,96,25,52,48,12,58,46,58,71,8,8,73,92,46,96,67,88,29,4,29,54,12,Serbian SuperLeague
Čukarički,c7o9hpr4axv7govpi4s5ohbnd,2xnchtiqivtpgvw4mnwazf2dx,M. Docić,Marko Docic,33.0,Midfielder,Serbia,Midfielder,118.0,156.0,24.0,265.0,4.0,0.0,9.0,10.0,2.0,8.0,25.0,23.0,1.0,776.0,5.0,3.0,8.0,6.0,9.0,1.0,3.0,4.0,2.0,8.0,0.0,1.0,74.86,39.34,22.5,66.67,50.0,52.08,44.44,54.55,0.55343862686658,0.8461631980870226,5.0,10.0,0.25641867,8.0,28.0,36.0,0.71216282,146.0,13.68556701030928,18.09278350515464,2.783505154639176,30.73453608247423,0.4639175257731959,0.0,1.0438144329896908,1.1597938144329898,0.2319587628865979,0.9278350515463918,2.8994845360824746,2.6675257731958766,0.1159793814432989,0.5798969072164949,0.3479381443298969,0.9278350515463918,0.6958762886597939,1.0438144329896908,0.1159793814432989,0.3479381443298969,0.4639175257731959,0.2319587628865979,0.9278350515463918,0.0,0.1159793814432989,74.86,39.34,22.5,66.67,50.0,52.08,44.44,54.55,0.0641874696108146,0.0981374843142165,0.5798969072164949,1.1597938144329898,0.0297392787371134,0.9278350515463918,3.247422680412371,4.175257731958763,0.0825962033505154,16.93298969072165,DM/CM,65,74,87,74,26,41,81,87,69,93,28,94,83,93,33,50,28,100,43,20,28,28,69,52,100,7,26,48,67,81,30,26,35,74,93,85,72,81,93,63,85,63,70,26,56,81,48,7,41,70,78,56,81,7,89,81,89,19,22,15,100,37,15,19,22,44,52,100,7,26,48,67,81,30,26,35,67,85,74,44,52,85,41,63,37,52,Serbian SuperLeague
Čukarički,c7o9hpr4axv7govpi4s5ohbnd,bfosglxfsy1xi5sb1631q9ujt,Đ. Jovanović,Djordje Jovanovic,27.0,Attacker,Serbia,Striker,15.0,18.0,2.0,33.0,2.0,0.0,1.0,3.0,3.0,0.0,5.0,5.0,0.0,208.0,1.0,5.0,3.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,67.35,50.0,0.0,0.0,33.33,20.83,18.18,0.0,0.4248120643682129,0.0,0.0,2.0,0.0478667,1.0,1.0,1.0,0.01864289,11.0,6.490384615384616,7.788461538461539,0.8653846153846154,14.278846153846157,0.8653846153846154,0.0,0.4326923076923077,1.2980769230769231,1.2980769230769231,0.0,2.1634615384615388,2.1634615384615388,0.0,0.4326923076923077,2.1634615384615388,1.2980769230769231,0.0,0.0,0.4326923076923077,1.2980769230769231,1.2980769230769231,0.0,0.4326923076923077,0.0,0.0,67.35,50.0,0.0,0.0,33.33,20.83,18.18,0.0,0.1838129124670152,0.0,0.0,0.8653846153846154,0.0207115528846153,0.4326923076923077,0.4326923076923077,0.4326923076923077,0.0080666350961538,4.759615384615385,ST,39,7,51,17,13,33,6,9,13,14,3,66,24,10,7,11,11,31,23,20,19,13,47,50,51,29,50,31,13,56,6,14,11,11,6,10,23,17,33,10,11,3,17,89,46,83,60,23,33,14,11,26,14,6,100,24,26,9,31,11,31,43,49,46,13,63,50,51,29,50,31,13,56,6,14,11,26,6,10,37,29,51,20,23,6,57,Serbian SuperLeague
Čukarički,c7o9hpr4axv7govpi4s5ohbnd,cctyocw3gqz5uo3offsak0kph,F. Durmishaj,Fjorin Durmishaj,29.0,Attacker,Greece,Striker,20.0,27.0,2.0,47.0,15.0,0.0,3.0,2.0,2.0,0.0,24.0,3.0,1.0,278.0,1.0,10.0,8.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,58.75,25.0,0.0,0.0,50.0,58.54,75.0,100.0,0.262446897096029,0.1795526798155206,0.0,1.0,0.05491138,1.0,3.0,7.0,0.1707913599999999,22.0,6.474820143884892,8.741007194244604,0.6474820143884892,15.215827338129497,4.856115107913669,0.0,0.9712230215827338,0.6474820143884892,0.6474820143884892,0.0,7.76978417266187,0.9712230215827338,0.3237410071942446,0.3237410071942446,3.237410071942446,2.5899280575539567,0.3237410071942446,0.0,0.3237410071942446,0.6474820143884892,0.6474820143884892,0.0,0.6474820143884892,0.0,0.0,58.75,25.0,0.0,0.0,50.0,58.54,75.0,100.0,0.0849648228008726,0.0581285654079023,0.0,0.3237410071942446,0.0177770654676258,0.3237410071942446,0.9712230215827338,2.2661870503597124,0.0552921669064747,7.122302158273381,ST,46,39,51,39,71,33,26,4,7,14,50,47,60,10,16,46,31,31,23,10,10,13,63,50,51,11,20,31,13,83,100,100,91,6,23,10,13,23,33,34,57,34,54,86,54,63,69,94,33,37,3,11,14,83,64,70,6,26,77,41,31,26,14,14,13,74,50,51,11,20,31,13,83,100,100,91,6,29,10,11,26,43,57,86,49,80,Serbian SuperLeague
Čukarički,c7o9hpr4axv7govpi4s5ohbnd,cira7gz5828oc2mkwdx23zp3p,N. Miletić,Nemanja Miletic,35.0,Defender,Serbia,Defender,100.0,80.0,9.0,175.0,4.0,1.0,12.0,2.0,1.0,1.0,20.0,29.0,0.0,730.0,0.0,9.0,6.0,3.0,5.0,0.0,9.0,10.0,4.0,7.0,0.0,0.0,83.33,45.0,29.41,44.44,0.0,42.55,28.57,50.0,0.1473184395235468,1.2312022812023606,0.0,10.0,0.2336161199999999,3.0,17.0,19.0,1.0355643600000006,86.0,12.328767123287673,9.863013698630136,1.1095890410958904,21.575342465753423,0.4931506849315069,0.1232876712328767,1.479452054794521,0.2465753424657534,0.1232876712328767,0.1232876712328767,2.4657534246575343,3.5753424657534247,0.0,0.0,1.1095890410958904,0.7397260273972603,0.3698630136986301,0.6164383561643836,0.0,1.1095890410958904,1.2328767123287672,0.4931506849315069,0.863013698630137,0.0,0.0,83.33,45.0,29.41,44.44,0.0,42.55,28.57,50.0,0.0181625473385194,0.1517920620660444,0.0,1.2328767123287672,0.0288019873972602,0.3698630136986301,2.095890410958904,2.3424657534246576,0.1276723183561644,10.602739726027398,RB/RCB,71,65,41,65,29,85,100,38,47,53,47,88,47,29,79,53,26,82,29,79,82,74,56,47,53,82,62,82,62,29,24,12,12,29,100,21,85,88,44,59,56,76,53,53,29,18,41,18,76,88,18,35,41,12,82,47,29,65,41,24,59,29,47,65,59,29,47,53,82,62,82,62,29,24,12,12,18,88,21,65,59,24,24,24,47,18,Serbian SuperLeague
Čukarički,c7o9hpr4axv7govpi4s5ohbnd,cuf2wkiimnknilv1ur2hdku1g,A. Cissé,Aboubacar Cissé,22.0,Midfielder,Senegal,Midfielder,26.0,39.0,5.0,62.0,3.0,0.0,5.0,10.0,7.0,3.0,19.0,6.0,1.0,486.0,2.0,18.0,5.0,6.0,3.0,2.0,9.0,9.0,3.0,7.0,0.0,0.0,62.63,38.46,33.33,33.33,20.0,38.0,33.33,75.0,1.2808752335079454,0.3799484820661781,7.0,11.0,0.3481913,4.0,1.0,3.0,0.30106145,24.0,4.814814814814815,7.222222222222221,0.9259259259259258,11.48148148148148,0.5555555555555555,0.0,0.9259259259259258,1.851851851851852,1.2962962962962965,0.5555555555555555,3.518518518518518,1.111111111111111,0.1851851851851851,0.3703703703703703,3.333333333333333,0.9259259259259258,1.111111111111111,0.5555555555555555,0.3703703703703703,1.6666666666666663,1.6666666666666663,0.5555555555555555,1.2962962962962965,0.0,0.0,62.63,38.46,33.33,33.33,20.0,38.0,33.33,75.0,0.2371991173162861,0.0703608300122552,1.2962962962962965,2.0370370370370368,0.0644798703703703,0.7407407407407407,0.1851851851851851,0.5555555555555555,0.0557521203703703,4.444444444444444,RM/RCM,10,30,40,10,55,35,30,80,85,65,40,70,60,45,90,25,80,25,85,55,55,40,70,55,55,10,30,60,50,30,30,50,80,90,20,95,55,80,65,10,10,30,20,10,20,30,10,50,35,20,80,80,70,30,70,60,40,80,20,90,20,70,50,40,50,80,55,55,10,30,60,50,30,30,50,80,90,20,100,50,60,50,10,10,30,10,Serbian SuperLeague
Čukarički,c7o9hpr4axv7govpi4s5ohbnd,dvyp6jmn4ikyjw4vofj6jqqz8,M. Đoković,Milan Djokovic,22.0,Defender,Serbia,Defender,107.0,57.0,15.0,164.0,16.0,0.0,1.0,4.0,3.0,1.0,26.0,45.0,1.0,630.0,1.0,10.0,3.0,4.0,0.0,2.0,1.0,1.0,0.0,12.0,0.0,0.0,74.21,32.61,0.0,0.0,25.0,52.0,69.57,50.0,0.365919344442376,0.0374705142382887,2.0,1.0,0.01870347,0.0,14.0,18.0,0.5127824499999999,104.0,15.285714285714286,8.142857142857142,2.142857142857143,23.428571428571427,2.2857142857142856,0.0,0.1428571428571428,0.5714285714285714,0.4285714285714285,0.1428571428571428,3.7142857142857135,6.428571428571429,0.1428571428571428,0.1428571428571428,1.4285714285714286,0.4285714285714285,0.5714285714285714,0.0,0.2857142857142857,0.1428571428571428,0.1428571428571428,0.0,1.7142857142857142,0.0,0.0,74.21,32.61,0.0,0.0,25.0,52.0,69.57,50.0,0.0522741920631965,0.0053529306054698,0.2857142857142857,0.1428571428571428,0.0026719242857142,0.0,2.0,2.571428571428572,0.0732546357142857,14.857142857142858,CB,32,39,39,29,51,45,38,63,61,70,42,75,84,53,89,38,43,42,89,38,37,20,84,46,51,16,13,42,20,39,29,74,30,58,34,91,17,16,17,36,39,55,34,13,16,37,16,45,45,37,64,63,68,18,92,79,46,82,39,32,42,91,39,37,20,87,46,51,16,13,42,20,39,29,74,30,53,39,86,16,16,17,34,34,42,26,Serbian SuperLeague
Čukarički,c7o9hpr4axv7govpi4s5ohbnd,en1ygwe0e5wsfkinp14ye2dck,V. Radosavljević,Veljko Radosavljevic,21.0,Midfielder,Serbia,Midfielder,20.0,22.0,2.0,42.0,16.0,0.0,2.0,10.0,8.0,2.0,22.0,3.0,0.0,314.0,3.0,11.0,3.0,1.0,0.0,3.0,2.0,3.0,0.0,4.0,0.0,0.0,67.74,66.67,0.0,0.0,30.0,55.0,72.73,33.33,0.961011786539343,0.1674122831642064,3.0,3.0,0.05867334,0.0,5.0,6.0,0.1272079099999999,25.0,5.732484076433121,6.305732484076433,0.5732484076433121,12.038216560509554,4.585987261146497,0.0,0.5732484076433121,2.8662420382165603,2.2929936305732483,0.5732484076433121,6.305732484076433,0.8598726114649682,0.0,0.8598726114649682,3.1528662420382165,0.8598726114649682,0.286624203821656,0.0,0.8598726114649682,0.5732484076433121,0.8598726114649682,0.0,1.1464968152866242,0.0,0.0,67.74,66.67,0.0,0.0,30.0,55.0,72.73,33.33,0.2754492381800665,0.0479844123719062,0.8598726114649682,0.8598726114649682,0.0168171993630573,0.0,1.4331210191082802,1.7197452229299364,0.0364608659235668,7.165605095541401,LM/LCM,36,9,32,9,86,27,18,59,64,41,50,59,32,55,50,27,27,18,73,14,14,9,68,50,55,18,95,18,9,18,64,100,23,64,9,59,18,18,14,41,23,9,41,27,27,36,9,100,27,18,73,91,36,64,55,32,36,27,27,18,18,73,18,18,9,91,50,55,18,95,18,9,18,64,100,23,73,18,45,18,18,14,45,36,9,36,Serbian SuperLeague
Čukarički,c7o9hpr4axv7govpi4s5ohbnd,epuiubjri2oyama7dt0v1p7u1,Z. Šehović,Zlatan Sehovic,26.0,Defender,Serbia,Defender,68.0,81.0,11.0,143.0,17.0,2.0,7.0,5.0,3.0,2.0,48.0,24.0,0.0,857.0,1.0,15.0,18.0,12.0,6.0,2.0,7.0,7.0,0.0,15.0,0.0,0.0,65.0,28.21,26.09,0.0,20.0,50.53,58.62,92.31,0.4058247305703663,0.5994535330198905,1.0,10.0,0.24996586,2.0,20.0,20.0,0.6373411900000001,83.0,7.141190198366394,8.506417736289382,1.1551925320886816,15.01750291715286,1.7852975495915986,0.2100350058343057,0.73512252042007,0.5250875145857643,0.3150525087514585,0.2100350058343057,5.040840140023337,2.520420070011669,0.0,0.1050175029171528,1.575262543757293,1.8903150525087515,1.2602100350058345,0.6301050175029171,0.2100350058343057,0.73512252042007,0.73512252042007,0.0,1.575262543757293,0.0,0.0,65.0,28.21,26.09,0.0,20.0,50.53,58.62,92.31,0.0426186998265262,0.0629531131526139,0.1050175029171528,1.0501750291715286,0.0262507904317386,0.2100350058343057,2.100350058343057,2.100350058343057,0.0669319802800466,8.716452742123687,LB/LCB,45,62,50,55,90,98,85,82,75,70,95,90,45,68,90,95,95,78,80,57,55,8,100,52,52,10,25,55,8,52,30,60,95,80,75,45,68,75,38,70,60,50,60,10,20,25,15,70,95,40,50,45,50,55,35,45,55,75,80,75,60,70,35,35,8,95,52,52,10,25,55,8,52,30,60,95,45,50,30,45,45,25,50,30,5,20,Serbian SuperLeague
Železničar Pančevo,69yj0igv40jefp5ezs23ohmnd,13vbotdyjvth1utolkv4zo8wk,U. Tegeltija,Uros Tegeltija,20.0,Midfielder,Serbia,Midfielder,127.0,143.0,10.0,265.0,8.0,1.0,11.0,4.0,1.0,3.0,35.0,13.0,0.0,720.0,0.0,17.0,12.0,5.0,5.0,1.0,16.0,18.0,5.0,5.0,0.0,0.0,86.32,66.67,20.83,31.25,0.0,47.95,66.67,50.0,0.3556154756296418,1.1058366411593326,4.0,33.0,0.8272135899999998,14.0,22.0,33.0,1.5371890100000003,115.0,15.875,17.875,1.25,33.125,1.0,0.125,1.375,0.5,0.125,0.375,4.375,1.625,0.0,0.0,2.125,1.5,0.625,0.625,0.125,2.0,2.25,0.625,0.625,0.0,0.0,86.32,66.67,20.83,31.25,0.0,47.95,66.67,50.0,0.0444519344537052,0.1382295801449165,0.5,4.125,0.1034016987499999,1.75,2.75,4.125,0.19214862625,14.375,RM/RCM,100,100,65,100,85,75,70,35,20,65,90,90,30,15,80,80,65,60,60,90,90,90,60,55,55,80,75,20,30,15,60,100,40,50,80,60,100,90,100,90,100,90,100,80,80,60,80,90,70,50,20,10,50,60,80,30,15,40,50,50,30,60,80,90,60,60,55,55,80,75,20,30,15,60,100,40,30,40,50,100,90,100,80,80,70,80,Serbian SuperLeague
Železničar Pančevo,69yj0igv40jefp5ezs23ohmnd,19kimwp506e7gkyfs0m932gb8,A. Kuljanin,Aleksa Kuljanin,22.0,Attacker,Serbia,Striker,18.0,62.0,4.0,75.0,2.0,1.0,7.0,9.0,6.0,3.0,32.0,0.0,1.0,374.0,2.0,28.0,8.0,7.0,5.0,1.0,31.0,34.0,13.0,1.0,0.0,0.0,73.53,57.14,38.46,41.94,22.22,50.79,0.0,77.78,0.7706958462283499,0.7873253681307968,5.0,14.0,0.45566549,5.0,9.0,18.0,1.0249436800000002,28.0,4.331550802139037,14.919786096256685,0.962566844919786,18.048128342245988,0.481283422459893,0.2406417112299465,1.6844919786096255,2.1657754010695185,1.443850267379679,0.7219251336898395,7.700534759358288,0.0,0.2406417112299465,0.481283422459893,6.737967914438502,1.925133689839572,1.6844919786096255,1.2032085561497323,0.2406417112299465,7.459893048128341,8.181818181818182,3.1283422459893044,0.2406417112299465,0.0,0.0,73.53,57.14,38.46,41.94,22.22,50.79,0.0,77.78,0.1854615672742018,0.1894633238817425,1.2032085561497323,3.368983957219251,0.109652123262032,1.2032085561497323,2.1657754010695185,4.331550802139037,0.2466442010695187,6.737967914438502,RW,32,43,68,29,39,68,46,36,46,39,68,11,50,25,71,64,64,86,43,89,93,79,29,54,54,50,71,100,21,21,82,14,86,36,57,57,61,57,46,79,93,79,21,50,64,71,64,43,79,43,57,57,36,100,11,50,36,79,71,100,100,36,100,100,100,36,54,54,50,71,100,21,21,82,14,86,57,79,71,57,57,71,86,93,100,64,Serbian SuperLeague
Železničar Pančevo,69yj0igv40jefp5ezs23ohmnd,1pzcghsrs472onevuxx0h984q,M. Milikić,Mirko Milikic,24.0,Defender,Serbia,Defender,280.0,197.0,26.0,477.0,23.0,0.0,3.0,8.0,6.0,2.0,34.0,37.0,1.0,630.0,1.0,14.0,9.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,84.57,36.11,0.0,0.0,12.5,59.65,63.89,66.67,0.9214952117172284,0.2746597028383796,2.0,9.0,0.16230446,0.0,55.0,52.0,1.1771966500000006,320.0,40.0,28.142857142857142,3.7142857142857135,68.14285714285714,3.2857142857142856,0.0,0.4285714285714285,1.1428571428571428,0.8571428571428571,0.2857142857142857,4.857142857142857,5.285714285714286,0.1428571428571428,0.1428571428571428,2.0,1.2857142857142858,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,84.57,36.11,0.0,0.0,12.5,59.65,63.89,66.67,0.1316421731024612,0.0392371004054828,0.2857142857142857,1.2857142857142858,0.0231863514285714,0.0,7.857142857142857,7.428571428571429,0.1681709500000001,45.71428571428572,CB,87,97,72,95,82,45,79,97,92,89,57,62,84,53,97,78,21,42,89,14,14,20,14,46,51,61,34,42,20,32,66,50,59,95,92,91,83,68,17,97,92,97,97,92,95,71,92,92,45,74,89,89,87,61,66,79,46,95,79,13,42,91,14,14,20,5,46,51,61,34,42,20,32,66,50,59,89,87,86,84,74,17,100,95,97,95,Serbian SuperLeague
Železničar Pančevo,69yj0igv40jefp5ezs23ohmnd,68g4r734ed6xsjsg285juwwes,M. Sabo,Mamane Sabo,22.0,Midfielder,Niger,Midfielder,141.0,109.0,13.0,245.0,5.0,0.0,10.0,4.0,2.0,2.0,26.0,5.0,0.0,477.0,0.0,2.0,6.0,6.0,5.0,0.0,7.0,7.0,5.0,2.0,0.0,0.0,87.81,61.9,31.25,71.43,0.0,68.42,62.5,60.0,0.2923775778997628,1.125461665414332,2.0,8.0,0.20768438,1.0,31.0,24.0,1.1028350600000003,107.0,26.60377358490566,20.56603773584905,2.452830188679245,46.22641509433962,0.9433962264150944,0.0,1.8867924528301887,0.7547169811320755,0.3773584905660377,0.3773584905660377,4.90566037735849,0.9433962264150944,0.0,0.0,0.3773584905660377,1.1320754716981132,1.1320754716981132,0.9433962264150944,0.0,1.3207547169811322,1.3207547169811322,0.9433962264150944,0.3773584905660377,0.0,0.0,87.81,61.9,31.25,71.43,0.0,68.42,62.5,60.0,0.0551655807358043,0.2123512576253456,0.3773584905660377,1.509433962264151,0.0391857320754717,0.1886792452830188,5.849056603773585,4.528301886792453,0.2080820867924529,20.18867924528302,DM/CM,81,63,35,63,35,41,91,35,69,24,35,22,39,13,20,35,28,89,15,52,50,63,11,52,50,93,85,67,83,13,93,67,52,37,100,35,54,63,20,74,59,89,56,93,74,59,89,48,41,96,48,78,30,44,26,39,13,26,37,44,96,15,59,56,70,11,52,50,93,85,67,83,13,93,67,52,52,100,37,59,78,19,85,70,100,78,Serbian SuperLeague
Železničar Pančevo,69yj0igv40jefp5ezs23ohmnd,6wuis3b0r1mjkfiszhvgcgk5w,C. Lhernault,Clément Lhernault,23.0,Midfielder,France,Midfielder,45.0,34.0,6.0,75.0,2.0,0.0,3.0,1.0,1.0,0.0,9.0,2.0,0.0,213.0,0.0,1.0,5.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,87.21,60.0,44.44,0.0,0.0,56.25,50.0,0.0,0.0717817836939227,0.4186700828346432,0.0,2.0,0.04382219,2.0,3.0,5.0,0.09076093,22.0,19.01408450704225,14.366197183098592,2.535211267605634,31.690140845070424,0.8450704225352113,0.0,1.267605633802817,0.4225352112676056,0.4225352112676056,0.0,3.8028169014084505,0.8450704225352113,0.0,0.0,0.4225352112676056,2.112676056338028,0.0,1.6901408450704225,0.4225352112676056,0.0,0.0,0.0,0.4225352112676056,0.0,0.0,87.21,60.0,44.44,0.0,0.0,56.25,50.0,0.0,0.0303303311382771,0.1769028519019619,0.0,0.8450704225352113,0.0185164183098591,0.8450704225352113,1.267605633802817,2.112676056338028,0.0383496887323943,9.295774647887324,RM/RCM,40,10,50,20,35,35,20,10,20,10,10,40,30,15,10,25,10,40,60,10,10,10,15,55,55,90,60,100,10,15,80,90,10,10,30,10,20,20,25,20,20,10,10,100,50,90,70,60,35,30,10,50,10,40,50,30,15,10,90,10,90,90,10,10,10,20,55,55,90,60,100,10,15,80,90,10,10,60,10,40,30,70,30,50,10,60,Serbian SuperLeague
