Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total big chances saved_Total,total duels won_Total,total effective clearance_Total,total mins played,total was fouled_Total,total accurate cross_Total,total assists_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total goals_Total,total interception_Total,total ontarget attempt_Total,total touches in opposition box_Total,total won contest_Total,total won tackle_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total big chances saved_p90,total duels won_p90,total effective clearance_p90,total was fouled_p90,total accurate cross_p90,total assists_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total goals_p90,total interception_p90,total ontarget attempt_p90,total touches in opposition box_p90,total won contest_p90,total won tackle_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total big chances saved_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total was fouled_TotalPR,total accurate cross_TotalPR,total assists_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total goals_TotalPR,total interception_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total big chances saved_p90PR,total duels won_p90PR,total effective clearance_p90PR,total was fouled_p90PR,total accurate cross_p90PR,total assists_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total goals_p90PR,total interception_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total won contest_p90PR,total won tackle_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Pogoń Szczecin,7r1d7xdgcjgp61qxshpho7xck,64wpzdye8ixg0a4o1jdnuc3dg,M. Wojciechowski,Maciej Wojciechowski,19,Midfielder,Poland,Midfielder,49.0,85.0,10.0,134.0,3.0,0.0,29.0,5.0,501.0,14.0,0.0,1.0,1.0,6.0,1.0,5.0,2.0,6.0,9.0,0.0,3.0,2.0,4.0,3.0,6.0,0.0,81.71,71.43,0.0,50.0,33.33,50.0,37.5,60.0,0.4150171612541191,0.1177049616373238,2.0,13.0,0.30607718,6.0,16.0,18.0,0.4214550999999999,56.0,8.802395209580839,15.269461077844312,1.796407185628743,24.071856287425152,0.5389221556886228,0.0,5.209580838323354,0.8982035928143713,2.51497005988024,0.0,0.1796407185628742,0.1796407185628742,1.0778443113772456,0.1796407185628742,0.8982035928143713,0.3592814371257485,1.0778443113772456,1.6167664670658684,0.0,0.5389221556886228,0.3592814371257485,0.718562874251497,0.5389221556886228,1.0778443113772456,0.0,81.71,71.43,0.0,50.0,33.33,50.0,37.5,60.0,0.0745539810636142,0.0211446038869443,0.3592814371257485,2.335329341317365,0.0549839245508982,1.0778443113772456,2.874251497005988,3.2335329341317367,0.075710497005988,10.05988023952096,CM/AM,40,28,70,33,44,50,60,36,74,11,68,4,41,16,62,39,40,52,32,41,54,13,36,62,51,51,80,11,41,66,57,36,47,31,7,32,59,56,59,41,39,20,28,38,16,76,22,40,50,60,40,82,11,71,4,27,11,60,40,33,44,32,40,53,13,31,69,51,51,80,11,41,66,57,36,47,20,4,22,60,44,58,38,31,20,20,Ekstraklasa
Pogoń Szczecin,7r1d7xdgcjgp61qxshpho7xck,6hdfz2mxfptzgyldvlbip2e39,P. Dziczek,Patryk Dziczek,28,Midfielder,Poland,Midfielder,107.0,194.0,37.0,293.0,14.0,1.0,41.0,27.0,720.0,8.0,8.0,2.0,11.0,5.0,1.0,4.0,2.0,2.0,2.0,0.0,10.0,1.0,3.0,2.0,10.0,0.0,79.62,58.73,50.0,100.0,20.0,60.29,73.68,58.82,0.3185862148159429,0.994852365826954,3.0,18.0,0.34930191,6.0,45.0,40.0,1.11310166,176.0,13.375,24.25,4.625,36.625,1.75,0.125,5.125,3.375,1.0,1.0,0.25,1.375,0.625,0.125,0.5,0.25,0.25,0.25,0.0,1.25,0.125,0.375,0.25,1.25,0.0,79.62,58.73,50.0,100.0,20.0,60.29,73.68,58.82,0.0398232768519928,0.1243565457283692,0.375,2.25,0.04366273875,0.75,5.625,5.0,0.1391377075,22.0,DM/CM,48,84,96,76,94,100,88,96,72,94,100,96,48,42,56,72,26,26,44,88,38,32,48,86,52,8,56,74,96,42,80,92,60,40,96,62,74,64,60,88,84,84,78,16,56,92,28,72,100,64,92,46,88,96,68,24,36,36,52,12,12,44,64,32,28,30,60,52,8,56,74,96,42,80,92,60,20,72,52,44,40,40,80,62,68,44,Ekstraklasa
Pogoń Szczecin,7r1d7xdgcjgp61qxshpho7xck,6k22ppzw6wv0c4gskzxk28fyt,K. Acosta,Kellyn Acosta,31,Midfielder,USA,Midfielder,44.0,79.0,5.0,121.0,7.0,0.0,18.0,7.0,396.0,6.0,2.0,1.0,2.0,5.0,4.0,1.0,0.0,2.0,3.0,1.0,4.0,1.0,6.0,1.0,1.0,0.0,77.56,38.46,33.33,50.0,20.0,52.94,70.0,25.0,0.4879964512880587,0.1156407270207195,0.0,3.0,0.05740611,0.0,9.0,13.0,0.3202505099999999,57.0,10.0,17.954545454545453,1.1363636363636362,27.5,1.5909090909090908,0.0,4.090909090909091,1.5909090909090908,1.3636363636363635,0.4545454545454545,0.2272727272727272,0.4545454545454545,1.1363636363636362,0.9090909090909092,0.2272727272727272,0.0,0.4545454545454545,0.6818181818181818,0.2272727272727272,0.9090909090909092,0.2272727272727272,1.3636363636363635,0.2272727272727272,0.2272727272727272,0.0,77.56,38.46,33.33,50.0,20.0,52.94,70.0,25.0,0.1109082843836496,0.0262819834137998,0.0,0.6818181818181818,0.0130468431818181,0.0,2.0454545454545454,2.954545454545454,0.0727842068181817,12.954545454545451,CM/AM,28,20,34,27,84,50,34,56,46,38,68,8,29,52,10,8,11,17,69,52,36,19,16,7,51,27,13,72,41,33,71,96,6,42,4,4,8,4,2,16,27,9,31,47,29,38,38,91,50,40,67,56,40,78,7,33,58,9,8,11,16,69,71,40,22,16,7,51,27,13,72,41,33,71,96,6,42,7,4,11,9,2,20,24,13,33,Ekstraklasa
Pogoń Szczecin,7r1d7xdgcjgp61qxshpho7xck,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,Musa Juwara,24,Attacker,Gambia,Striker,20.0,36.0,3.0,54.0,4.0,0.0,17.0,5.0,252.0,3.0,2.0,0.0,4.0,5.0,3.0,2.0,1.0,6.0,6.0,1.0,0.0,1.0,8.0,4.0,5.0,0.0,72.97,25.0,12.5,66.67,20.0,39.53,28.57,83.33,0.433184568823072,0.4504039490661185,1.0,6.0,0.1755432,2.0,6.0,7.0,0.42703759,19.0,7.142857142857143,12.857142857142858,1.0714285714285714,19.28571428571429,1.4285714285714286,0.0,6.071428571428572,1.7857142857142858,1.0714285714285714,0.7142857142857143,0.0,1.4285714285714286,1.7857142857142858,1.0714285714285714,0.7142857142857143,0.3571428571428571,2.142857142857143,2.142857142857143,0.3571428571428571,0.0,0.3571428571428571,2.857142857142857,1.4285714285714286,1.7857142857142858,0.0,72.97,25.0,12.5,66.67,20.0,39.53,28.57,83.33,0.1547087745796685,0.1608585532378995,0.3571428571428571,2.142857142857143,0.062694,0.7142857142857143,2.142857142857143,2.5,0.152513425,6.785714285714287,RW,50,17,83,33,67,58,50,83,17,67,42,42,25,25,33,25,58,58,67,25,25,17,67,92,58,17,58,50,92,33,33,67,100,33,67,17,17,17,17,75,42,50,17,83,50,100,50,83,58,67,100,50,67,42,67,50,33,67,50,67,67,100,25,17,50,67,100,58,17,58,50,92,33,33,67,100,50,100,17,33,33,33,83,83,83,67,Ekstraklasa
Pogoń Szczecin,7r1d7xdgcjgp61qxshpho7xck,96228t8od4zcvecnzx4fmnt1x,Jordi Sánchez,Jordi Sánchez,31,Attacker,Spain,Striker,19.0,44.0,0.0,63.0,15.0,0.0,28.0,9.0,761.0,9.0,0.0,1.0,10.0,20.0,20.0,0.0,2.0,6.0,8.0,8.0,0.0,12.0,49.0,3.0,1.0,0.0,60.0,0.0,0.0,50.0,60.0,42.42,45.45,100.0,2.9363900361070634,1.0599334664476834,3.0,3.0,0.05842896,1.0,3.0,6.0,0.7277223600000001,20.0,2.247043363994744,5.2036793692509855,0.0,7.450722733245729,1.773981603153745,0.0,3.3114323258869907,1.064388961892247,1.064388961892247,0.0,0.1182654402102496,1.1826544021024967,2.365308804204993,2.365308804204993,0.0,0.2365308804204993,0.709592641261498,0.9461235216819972,0.9461235216819972,0.0,1.419185282522996,5.795006570302234,0.354796320630749,0.1182654402102496,0.0,60.0,0.0,0.0,50.0,60.0,42.42,45.45,100.0,0.3472734602491927,0.1253534980030111,0.354796320630749,0.354796320630749,0.006910126675427,0.1182654402102496,0.354796320630749,0.709592641261498,0.0860644052562418,2.365308804204993,ST,60,67,13,67,75,50,67,77,77,33,85,92,77,90,13,23,50,62,100,25,97,93,55,38,52,12,13,33,62,100,58,60,87,90,100,70,35,13,37,38,65,97,63,10,10,13,13,40,50,17,40,37,33,70,67,23,53,13,13,37,37,100,25,90,60,40,20,52,12,13,33,62,100,58,60,87,67,87,53,17,10,27,23,37,77,20,Ekstraklasa
Pogoń Szczecin,7r1d7xdgcjgp61qxshpho7xck,9q1pgu6p4wcn9qg4idxsipql1,B. Mendy,Benjamin Mendy,32,Defender,France,Defender,48.0,81.0,6.0,126.0,4.0,0.0,14.0,12.0,344.0,2.0,3.0,1.0,5.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,75.9,26.09,17.65,0.0,0.0,53.85,66.67,50.0,0.1012824233256797,0.5225522898489019,2.0,2.0,0.07876287,2.0,13.0,25.0,0.6758787700000001,64.0,12.55813953488372,21.19186046511628,1.569767441860465,32.96511627906977,1.0465116279069766,0.0,3.6627906976744176,3.13953488372093,0.5232558139534883,0.7848837209302325,0.2616279069767441,1.3081395348837208,0.5232558139534883,0.0,0.5232558139534883,0.2616279069767441,0.2616279069767441,0.2616279069767441,0.0,0.5232558139534883,0.0,0.5232558139534883,0.0,1.0465116279069766,0.0,75.9,26.09,17.65,0.0,0.0,53.85,66.67,50.0,0.0264983084282301,0.1367142618790731,0.5232558139534883,0.5232558139534883,0.0206065648255813,0.5232558139534883,3.4011627906976742,6.540697674418604,0.1768287479651163,16.744186046511626,LB/LCB,12,29,27,19,44,50,15,21,21,42,75,38,23,8,52,48,19,19,38,17,21,10,13,27,52,15,19,35,13,21,62,90,29,15,46,67,15,23,27,35,73,35,23,38,69,50,54,50,50,19,35,31,65,88,69,27,8,69,69,23,23,38,23,21,8,13,50,52,15,19,35,13,21,62,90,29,27,81,73,15,27,27,62,92,62,62,Ekstraklasa
Pogoń Szczecin,7r1d7xdgcjgp61qxshpho7xck,9urqzncna9izqyoaysnjq52lm,L. Willen,Lukas Willen,23,Defender,Belgium,Defender,98.0,60.0,2.0,158.0,5.0,0.0,14.0,21.0,360.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,5.0,6.0,0.0,2.0,1.0,1.0,2.0,4.0,0.0,91.33,33.33,0.0,40.0,50.0,45.16,50.0,80.0,0.2037630411681703,0.0,1.0,17.0,0.32956814,3.0,17.0,18.0,0.2723698100000001,102.0,24.5,15.0,0.5,39.5,1.25,0.0,3.5,5.25,0.5,0.0,0.0,0.0,0.5,0.25,0.25,0.25,1.25,1.5,0.0,0.5,0.25,0.25,0.5,1.0,0.0,91.33,33.33,0.0,40.0,50.0,45.16,50.0,80.0,0.0509407602920425,0.0,0.25,4.25,0.082392035,0.75,4.25,4.5,0.0680924525,25.5,CB,18,26,4,18,13,44,27,23,32,40,40,10,36,27,77,65,92,92,32,9,54,9,82,62,51,82,15,40,51,88,18,32,77,33,12,76,91,87,65,54,56,28,28,33,51,3,31,23,44,44,38,44,40,40,10,49,33,78,76,97,97,32,14,71,8,92,82,51,82,15,40,51,88,18,32,77,44,12,81,100,95,78,79,85,41,46,Ekstraklasa
Pogoń Szczecin,7r1d7xdgcjgp61qxshpho7xck,cfdkix38vfxiwso180akwv76c,D. Keramitsis,Dimitris Keramitsis,22,Defender,Greece,Defender,204.0,117.0,17.0,320.0,21.0,0.0,36.0,32.0,720.0,9.0,1.0,0.0,2.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,28.0,0.0,4.0,0.0,86.25,48.57,33.33,0.0,28.57,54.55,52.5,50.0,0.7483482085575495,0.2153765619921129,0.0,12.0,0.24203819,5.0,21.0,26.0,0.7748199100000004,182.0,25.5,14.625,2.125,40.0,2.625,0.0,4.5,4.0,1.125,0.125,0.0,0.25,0.875,0.875,0.0,0.0,0.0,0.0,0.0,1.875,0.25,3.5,0.0,0.5,0.0,86.25,48.57,33.33,0.0,28.57,54.55,52.5,50.0,0.0935435260696936,0.0269220702490141,0.0,1.5,0.03025477375,0.625,2.625,3.25,0.09685248875,22.75,CB,59,67,69,56,72,44,74,42,92,87,40,60,81,86,35,27,17,14,32,97,77,99,26,62,51,41,67,85,26,56,41,38,29,77,72,32,79,77,82,64,79,85,51,38,46,46,36,69,44,63,15,87,83,40,49,73,81,35,27,17,14,32,90,71,97,26,46,51,41,67,85,26,56,41,38,29,69,67,32,74,74,68,51,62,77,38,Ekstraklasa
Pogoń Szczecin,7r1d7xdgcjgp61qxshpho7xck,dqybftxqx6q0q5sqk20icmgru,P. Mukairu,Paul Mukairu,26,Midfielder,Nigeria,Midfielder,34.0,70.0,7.0,104.0,3.0,0.0,55.0,5.0,677.0,15.0,0.0,2.0,4.0,16.0,12.0,4.0,3.0,32.0,36.0,1.0,6.0,6.0,35.0,17.0,14.0,0.0,80.62,58.33,0.0,53.12,37.5,43.65,14.29,70.0,2.144369656612481,0.2267465674818972,6.0,17.0,0.5385041700000001,10.0,6.0,10.0,0.4033477399999999,40.0,4.519940915805022,9.30576070901034,0.930576070901034,13.825701624815364,0.3988183161004431,0.0,7.311669128508124,0.6646971935007385,1.994091580502216,0.0,0.2658788774002954,0.5317577548005908,2.127031019202364,1.5952732644017726,0.5317577548005908,0.3988183161004431,4.254062038404727,4.7858197932053175,0.1329394387001477,0.7976366322008863,0.7976366322008863,4.65288035450517,2.259970457902511,1.861152141802068,0.0,80.62,58.33,0.0,53.12,37.5,43.65,14.29,70.0,0.2850712985156917,0.0301435614082285,0.7976366322008863,2.259970457902511,0.0715884420974889,1.329394387001477,0.7976366322008863,1.329394387001477,0.0536208221565731,5.317577548005908,CM/AM,17,13,51,16,44,50,96,36,78,11,88,23,84,91,51,60,99,100,69,79,77,96,98,100,51,42,60,11,58,78,31,9,70,98,13,79,73,78,77,9,11,18,13,7,4,27,7,20,50,98,22,69,11,82,9,76,84,36,53,100,100,64,58,71,91,98,91,51,42,60,11,58,78,31,9,70,89,9,67,53,62,64,2,4,7,7,Ekstraklasa
Pogoń Szczecin,7r1d7xdgcjgp61qxshpho7xck,dz70ci3ugpcsbat6ma2mcraax,D. Churlinov,Darko Churlinov,26,Midfielder,North Macedonia,Midfielder,24.0,67.0,4.0,84.0,2.0,0.0,24.0,3.0,449.0,5.0,7.0,0.0,4.0,16.0,15.0,1.0,4.0,20.0,20.0,3.0,6.0,8.0,28.0,13.0,0.0,0.0,74.34,44.44,33.33,65.0,50.0,54.55,25.0,0.0,2.08635104137613,0.515855764594227,3.0,16.0,0.38280589,5.0,4.0,10.0,0.5108865400000001,23.0,4.810690423162583,13.429844097995543,0.8017817371937639,16.83741648106904,0.4008908685968819,0.0,4.810690423162583,0.6013363028953229,1.0022271714922049,1.4031180400890868,0.0,0.8017817371937639,3.207126948775056,3.0066815144766146,0.2004454342984409,0.8017817371937639,4.008908685968819,4.008908685968819,0.6013363028953229,1.2026726057906458,1.6035634743875278,5.612472160356347,2.6057906458797326,0.0,0.0,74.34,44.44,33.33,65.0,50.0,54.55,25.0,0.0,0.418199540587643,0.1034009327694441,0.6013363028953229,3.207126948775056,0.0767316928730512,1.0022271714922049,0.8017817371937639,2.0044543429844097,0.1024048743875278,4.610244988864142,CM/AM,9,11,23,7,28,50,46,19,37,74,27,23,84,99,10,77,89,89,89,79,90,87,93,2,51,9,22,72,76,90,76,17,2,96,47,50,71,67,47,3,11,24,4,13,11,20,9,22,50,47,18,33,78,27,22,91,100,7,82,96,96,96,89,98,100,100,2,51,9,22,72,76,90,76,17,2,98,42,51,73,71,49,4,13,36,2,Ekstraklasa
Motor Lublin,495gki1v52te79znpgvcdcv12,29ocnv2fx4pv52zvspb4k6lg4,F. Luberecki,Filip Luberecki,21,Defender,Poland,Defender,157.0,142.0,14.0,294.0,1.0,0.0,40.0,16.0,807.0,7.0,5.0,0.0,5.0,2.0,1.0,1.0,2.0,16.0,16.0,0.0,9.0,0.0,8.0,8.0,16.0,0.0,87.5,70.0,27.78,50.0,0.0,57.97,20.0,66.67,0.108366216862907,0.5048002001791869,1.0,10.0,0.29131295,8.0,25.0,22.0,1.0145362699999998,149.0,17.509293680297397,15.836431226765798,1.5613382899628252,32.78810408921933,0.1115241635687732,0.0,4.4609665427509295,1.7843866171003715,0.7806691449814126,0.5576208178438662,0.0,0.5576208178438662,0.2230483271375464,0.1115241635687732,0.1115241635687732,0.2230483271375464,1.7843866171003715,1.7843866171003715,0.0,1.003717472118959,0.0,0.8921933085501859,0.8921933085501859,1.7843866171003715,0.0,87.5,70.0,27.78,50.0,0.0,57.97,20.0,66.67,0.0120854516947479,0.0562974200943331,0.1115241635687732,1.1152416356877324,0.0324884330855018,0.8921933085501859,2.7881040892193307,2.453531598513011,0.113145308921933,16.617100371747213,LB/LCB,88,85,87,88,10,50,77,35,67,65,33,38,23,25,37,73,96,96,38,75,21,44,100,100,52,92,92,62,60,21,81,12,73,23,42,44,63,54,77,77,58,54,81,69,38,46,50,4,50,58,15,50,50,33,23,15,15,31,54,85,77,38,69,21,27,92,96,52,92,92,62,60,21,81,12,73,8,23,31,42,42,65,50,12,31,54,Ekstraklasa
Motor Lublin,495gki1v52te79znpgvcdcv12,3hrmfeyo1b9lqrl7c6xkpwz1m,K. Lukoszek,Kamil Lukoszek,24,Midfielder,Poland,Midfielder,59.0,70.0,8.0,120.0,0.0,0.0,14.0,7.0,319.0,6.0,9.0,1.0,10.0,6.0,2.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,7.0,0.0,5.0,0.0,87.59,57.14,36.0,0.0,16.67,53.85,0.0,62.5,0.3596254702688784,1.2110010577557695,3.0,2.0,0.07049242,2.0,9.0,15.0,1.5088338599999993,73.0,16.64576802507837,19.74921630094044,2.2570532915360504,33.85579937304075,0.0,0.0,3.949843260188088,1.974921630094044,1.6927899686520378,2.539184952978057,0.2821316614420063,2.8213166144200628,1.6927899686520378,0.5642633228840126,1.1285266457680252,1.1285266457680252,0.5642633228840126,0.5642633228840126,0.2821316614420063,0.5642633228840126,0.2821316614420063,1.974921630094044,0.0,1.4106583072100314,0.0,87.59,57.14,36.0,0.0,16.67,53.85,0.0,62.5,0.1014617314238215,0.3416617404326622,0.8463949843260189,0.5642633228840126,0.0198881435736677,0.5642633228840126,2.539184952978057,4.231974921630094,0.4256898037617553,20.595611285266457,RM/RCM,78,43,80,67,4,52,22,78,39,87,72,83,33,15,63,65,7,7,65,43,22,9,4,67,52,91,74,83,4,17,70,9,67,26,87,37,4,4,9,57,54,87,78,96,83,96,96,4,52,35,83,52,96,78,91,48,26,87,83,4,4,65,52,26,13,4,87,52,91,74,83,4,17,70,9,67,39,100,57,4,4,13,83,83,100,96,Ekstraklasa
Motor Lublin,495gki1v52te79znpgvcdcv12,3ubr79nwdsgza9wncopzedqp6,M. Łęgowski,Mateusz Legowski,23,Midfielder,Poland,Midfielder,48.0,99.0,6.0,146.0,7.0,0.0,19.0,7.0,599.0,5.0,1.0,0.0,4.0,8.0,4.0,4.0,1.0,6.0,6.0,0.0,6.0,2.0,12.0,2.0,3.0,0.0,74.49,46.15,11.11,33.33,25.0,36.54,43.75,60.0,0.692366197112553,0.2922888421556923,2.0,3.0,0.06504348,6.0,21.0,21.0,0.4813968499999999,83.0,7.212020033388981,14.874791318864776,0.9015025041736228,21.936560934891485,1.0517529215358932,0.0,2.8547579298831383,1.0517529215358932,0.7512520868113522,0.1502504173622704,0.0,0.6010016694490817,1.2020033388981637,0.6010016694490817,0.6010016694490817,0.1502504173622704,0.9015025041736228,0.9015025041736228,0.0,0.9015025041736228,0.3005008347245408,1.8030050083472453,0.3005008347245408,0.4507512520868113,0.0,74.49,46.15,11.11,33.33,25.0,36.54,43.75,60.0,0.1040283100836891,0.0439165205242275,0.3005008347245408,0.4507512520868113,0.0097728100166944,0.9015025041736228,3.15525876460768,3.15525876460768,0.0723300776293822,12.470784641068446,CM/AM,38,43,43,42,84,50,38,56,37,27,27,23,50,52,51,21,40,36,32,79,54,52,26,33,51,11,30,24,14,47,13,47,47,51,20,32,8,11,59,66,56,22,47,22,13,24,13,80,50,16,51,18,24,27,11,36,38,40,16,29,29,32,69,49,36,18,16,51,11,30,24,14,47,13,47,47,38,11,18,4,2,42,47,29,11,29,Ekstraklasa
Motor Lublin,495gki1v52te79znpgvcdcv12,4jauu6ue076rbeq56exa4bcyy,M. Aïko,Makan Aïko,25,Midfielder,France,Midfielder,13.0,39.0,3.0,50.0,1.0,0.0,14.0,3.0,298.0,6.0,2.0,0.0,1.0,11.0,4.0,7.0,4.0,12.0,13.0,1.0,3.0,4.0,6.0,4.0,1.0,0.0,80.65,75.0,20.0,33.33,36.36,41.18,33.33,33.33,0.7595108598065057,0.0,7.0,9.0,0.23825156,2.0,1.0,4.0,0.28013696,16.0,3.926174496644296,11.778523489932889,0.906040268456376,15.100671140939598,0.3020134228187919,0.0,4.228187919463087,0.906040268456376,1.812080536912752,0.6040268456375839,0.0,0.3020134228187919,3.322147651006712,1.2080536912751678,2.114093959731544,1.2080536912751678,3.624161073825504,3.926174496644296,0.3020134228187919,0.906040268456376,1.2080536912751678,1.812080536912752,1.2080536912751678,0.3020134228187919,0.0,80.65,75.0,20.0,33.33,36.36,41.18,33.33,33.33,0.2293824744382064,0.0,2.114093959731544,2.718120805369128,0.0719551691275167,0.6040268456375839,0.3020134228187919,1.2080536912751678,0.084605122147651,4.832214765100671,LM/LCM,17,17,31,17,11,47,19,19,47,39,33,8,58,44,72,72,53,56,64,67,75,22,42,17,50,56,92,33,31,83,25,33,19,50,6,69,28,33,22,11,17,17,17,28,28,61,22,28,47,44,33,89,67,33,11,89,56,89,89,83,89,89,83,94,28,78,17,50,56,92,33,31,83,25,33,19,78,6,94,44,44,28,11,17,22,11,Ekstraklasa
Motor Lublin,495gki1v52te79znpgvcdcv12,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,Yacine Bourhane,27,Midfielder,Comoros,Midfielder,123.0,135.0,11.0,255.0,13.0,0.0,31.0,24.0,530.0,4.0,3.0,0.0,4.0,4.0,3.0,1.0,1.0,3.0,3.0,0.0,5.0,2.0,9.0,2.0,5.0,0.0,91.73,57.89,75.0,66.67,50.0,51.67,52.0,41.67,0.4090195513396724,0.1439194814833352,1.0,15.0,0.3348633,4.0,24.0,13.0,0.4241109699999998,136.0,20.886792452830186,22.92452830188679,1.8679245283018864,43.30188679245283,2.2075471698113205,0.0,5.264150943396226,4.075471698113208,0.6792452830188679,0.5094339622641509,0.0,0.6792452830188679,0.6792452830188679,0.5094339622641509,0.1698113207547169,0.1698113207547169,0.5094339622641509,0.5094339622641509,0.0,0.8490566037735848,0.3396226415094339,1.5283018867924527,0.3396226415094339,0.8490566037735848,0.0,91.73,57.89,75.0,66.67,50.0,51.67,52.0,41.67,0.0694561502274915,0.0244391572330191,0.1698113207547169,2.5471698113207544,0.056863579245283,0.6792452830188679,4.075471698113208,2.2075471698113205,0.0720188439622641,23.09433962264151,DM/CM,80,56,46,60,88,50,62,92,36,70,40,30,38,80,16,40,38,38,44,36,68,84,48,44,52,92,52,92,72,90,44,52,18,48,16,26,56,60,36,56,24,32,50,68,48,40,56,80,50,68,96,32,64,40,24,28,76,12,40,40,40,44,24,64,84,48,36,52,92,52,92,72,90,44,52,18,44,8,24,52,64,32,44,12,20,52,Ekstraklasa
